# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.09 3.8072e-26    102.80 0 
  1125.63 1.1738e-14   1156.11 0 
  1136.05 1.5227e-14   1166.81 0 
  1143.92 1.4048e-14   1174.90 0 
  1154.50 1.4744e-14   1185.77 0 
  1165.19 1.4983e-14   1196.74 0 
  1175.97 9.4973e-15   1207.81 0 
  1184.12 1.4812e-14   1216.19 0 
  1195.08 1.2012e-14   1227.44 0 
  1206.13 8.6021e-15   1238.80 0 
  1214.49 6.6161e-15   1247.38 0 
  1225.73 1.1956e-14   1258.93 0 
  1234.23 1.5762e-14   1267.65 0 
  1245.65 1.6504e-14   1279.38 0 
  1254.28 1.5871e-14   1288.25 0 
  1265.89 1.4983e-14   1300.17 0 
  1274.66 1.7402e-14   1309.18 0 
  1286.46 1.7807e-14   1321.30 0 
  1295.38 1.4210e-14   1330.45 0 
  1304.36 1.4744e-14   1339.68 0 
  1316.42 1.7807e-14   1352.07 0 
  1325.55 1.6850e-14   1361.44 0 
  1334.74 1.5510e-14   1370.88 0 
  1343.99 1.7482e-14   1380.38 0 
  1356.42 1.7163e-14   1393.16 0 
  1365.83 1.5617e-14   1402.81 0 
  1375.29 1.5908e-14   1412.54 0 
  1384.83 1.5944e-14   1422.33 0 
  1394.43 1.2636e-14   1432.19 0 
  1404.09 1.3446e-14   1442.12 0 
  1413.83 1.4880e-14   1452.11 0 
  1423.63 1.4983e-14   1462.18 0 
  1433.49 1.5367e-14   1472.31 0 
  1443.43 1.5981e-14   1482.52 0 
  1446.76 1.5981e-14   1485.94 0 
  1453.44 1.5581e-14   1492.79 0 
  1463.51 1.4408e-14   1503.14 0 
  1473.65 1.4710e-14   1513.56 0 
  1483.87 1.4812e-14   1524.05 0 
  1494.16 1.4880e-14   1534.62 0 
  1504.51 1.3855e-14   1545.25 0 
  1511.46 1.2291e-14   1552.39 0 
  1518.43 1.3020e-14   1559.55 0 
  1525.44 1.3140e-14   1566.75 0 
  1536.02 1.1288e-14   1577.61 0 
  1546.66 1.1631e-14   1588.55 0 
  1553.80 1.1314e-14   1595.88 0 
  1564.57 1.2039e-14   1606.94 0 
  1575.42 1.2930e-14   1618.08 0 
  1586.34 1.3354e-14   1629.30 0 
  1593.66 1.3508e-14   1636.82 0 
  1604.71 1.3571e-14   1648.16 0 
  1615.83 1.3571e-14   1659.59 0 
  1623.29 1.3110e-14   1667.25 0 
  1634.54 1.4048e-14   1678.80 0 
  1645.87 1.4210e-14   1690.44 0 
  1653.47 1.3633e-14   1698.24 0 
  1664.93 1.4508e-14   1710.02 0 
  1672.61 1.3508e-14   1717.91 0 
  1676.47 1.4846e-14   1721.87 0 
  1684.21 1.5018e-14   1729.82 0 
  1695.88 1.4210e-14   1741.81 0 
  1703.71 1.3823e-14   1749.85 0 
  1715.52 1.3080e-14   1761.98 0 
  1723.44 1.3050e-14   1770.11 0 
  1735.38 1.3855e-14   1782.38 0 
  1743.39 1.3539e-14   1790.61 0 
  1755.48 1.4145e-14   1803.02 0 
  1763.58 1.3477e-14   1811.34 0 
  1775.81 1.3262e-14   1823.90 0 
  1784.00 1.3633e-14   1832.31 0 
  1796.37 1.4309e-14   1845.02 0 
  1804.66 1.4441e-14   1853.53 0 
  1812.99 1.3050e-14   1862.09 0 
  1825.56 1.3602e-14   1874.99 0 
  1833.99 1.3140e-14   1883.65 0 
  1846.70 1.2039e-14   1896.71 0 
  1855.22 1.2095e-14   1905.46 0 
  1863.78 1.2434e-14   1914.26 0 
  1876.70 1.3415e-14   1927.53 0 
  1885.37 1.2123e-14   1936.42 0 
  1894.07 1.1445e-14   1945.36 0 
  1902.81 1.2491e-14   1954.34 0 
  1916.00 1.1792e-14   1967.89 0 
  1924.84 1.1445e-14   1976.97 0 
  1933.73 1.2123e-14   1986.10 0 
  1947.13 1.2549e-14   1999.86 0 
  1956.12 1.1497e-14   2009.09 0 
  1965.15 1.2665e-14   2018.37 0 
  1974.22 1.3170e-14   2027.68 0 
  1983.33 1.2348e-14   2037.04 0 
  1997.08 1.2095e-14   2051.16 0 
  2006.30 1.2607e-14   2060.63 0 
  2015.56 1.2320e-14   2070.14 0 
  2024.86 1.2900e-14   2079.70 0 
  2034.21 1.1956e-14   2089.30 0 
  2043.60 1.2377e-14   2098.94 0 
  2053.03 1.1902e-14   2108.63 0 
  2067.26 1.2039e-14   2123.24 0 
  2072.03 1.2900e-14   2128.14 0 
  2076.81 1.1820e-14   2133.04 0 
  2086.39 1.2434e-14   2142.89 0 
  2096.02 1.1765e-14   2152.78 0 
  2105.70 1.2095e-14   2162.72 0 
  2115.42 1.2207e-14   2172.70 0 
  2125.18 1.2405e-14   2182.73 0 
  2134.99 1.1929e-14   2192.81 0 
  2144.84 1.1738e-14   2202.93 0 
  2154.74 1.2263e-14   2213.09 0 
  2164.69 1.2123e-14   2223.31 0 
  2174.68 1.2012e-14   2233.57 0 
  2184.72 1.1711e-14   2243.88 0 
  2194.80 1.2151e-14   2254.24 0 
  2204.93 1.1956e-14   2264.64 0 
  2215.11 1.1631e-14   2275.10 0 
  2225.34 1.1314e-14   2285.60 0 
  2235.61 1.1657e-14   2296.15 0 
  2245.93 1.1495e-14   2306.75 0 
  2256.29 1.1125e-14   2317.39 0 
  2266.71 1.1354e-14   2328.09 0 
  2277.17 1.1454e-14   2338.84 0 
  2282.42 1.1584e-14   2344.23 0 
  2292.96 1.0932e-14   2355.05 0 
  2303.54 1.1131e-14   2365.92 0 
  2314.17 1.0748e-14   2376.84 0 
  2324.85 8.9158e-15   2387.81 0 
  2335.59 1.0209e-14   2398.83 0 
  2346.37 1.0158e-14   2409.91 0 
  2357.20 1.0486e-14   2421.03 0 
  2362.63 1.0105e-14   2426.61 0 
  2373.54 1.0147e-14   2437.81 0 
  2384.49 9.8209e-15   2449.06 0 
  2395.50 1.0115e-14   2460.37 0 
  2406.55 9.8124e-15   2471.72 0 
  2417.66 9.8989e-15   2483.13 0 
  2423.24 1.0151e-14   2488.86 0 
  2434.42 9.8017e-15   2500.35 0 
  2445.66 1.0095e-14   2511.89 0 
  2456.95 1.0044e-14   2523.48 0 
  2462.61 9.9272e-15   2529.30 0 
  2473.98 9.7192e-15   2540.97 0 
  2485.40 9.8274e-15   2552.70 0 
  2496.87 8.9586e-15   2564.48 0 
  2502.63 9.8661e-15   2570.40 0 
  2514.18 9.2459e-15   2582.26 0 
  2519.97 9.5907e-15   2588.21 0 
  2525.78 9.3057e-15   2594.18 0 
  2537.44 9.3015e-15   2606.15 0 
  2543.29 9.1086e-15   2612.16 0 
  2555.03 9.4244e-15   2624.22 0 
  2566.82 9.3122e-15   2636.33 0 
  2572.74 9.5708e-15   2642.41 0 
  2584.61 9.5005e-15   2654.61 0 
  2596.54 9.4307e-15   2666.86 0 
  2602.53 9.2351e-15   2673.01 0 
  2614.54 9.1461e-15   2685.34 0 
  2626.61 9.2689e-15   2697.74 0 
  2632.67 9.3309e-15   2703.96 0 
  2644.82 9.6320e-15   2716.44 0 
  2657.03 9.6496e-15   2728.98 0 
  2663.15 9.1496e-15   2735.27 0 
  2675.44 9.3798e-15   2747.89 0 
  2687.79 9.3321e-15   2760.58 0 
  2693.99 9.0339e-15   2766.94 0 
  2706.42 9.0711e-15   2779.71 0 
  2712.66 8.8829e-15   2786.12 0 
  2725.18 8.8990e-15   2798.98 0 
  2737.76 9.0808e-15   2811.90 0 
  2744.07 8.4726e-15   2818.38 0 
  2756.74 8.5270e-15   2831.39 0 
  2763.09 8.6236e-15   2837.92 0 
  2775.85 8.8403e-15   2851.02 0 
  2782.25 8.6369e-15   2857.59 0 
  2795.09 7.7828e-15   2870.78 0 
  2807.99 8.0894e-15   2884.03 0 
  2814.46 8.7057e-15   2890.68 0 
  2827.46 8.7615e-15   2904.02 0 
  2833.97 8.4230e-15   2910.72 0 
  2847.05 8.3993e-15   2924.15 0 
  2853.62 8.3010e-15   2930.89 0 
  2866.79 8.5684e-15   2944.42 0 
  2873.40 8.4877e-15   2951.21 0 
  2886.66 8.4637e-15   2964.83 0 
  2893.32 8.3839e-15   2971.67 0 
  2906.67 8.5746e-15   2985.38 0 
  2926.82 8.4113e-15   3006.08 0 
  2947.11 8.2511e-15   3026.91 0 
  2967.53 8.2634e-15   3047.89 0 
  2988.10 8.1998e-15   3069.02 0 
  3008.82 8.1366e-15   3090.30 0 
  3029.67 8.1298e-15   3111.72 0 
  3050.67 8.0485e-15   3133.29 0 
  3071.82 7.9863e-15   3155.01 0 
  3093.11 7.9064e-15   3176.87 0 
  3107.39 7.8474e-15   3191.54 0 
  3128.93 7.7331e-15   3213.66 0 
  3150.62 7.7086e-15   3235.94 0 
  3172.46 7.6312e-15   3258.37 0 
  3187.10 7.4018e-15   3273.41 0 
  3209.19 7.4808e-15   3296.10 0 
  3231.44 7.3040e-15   3318.94 0 
  3246.35 7.3841e-15   3334.26 0 
  3268.86 7.3944e-15   3357.38 0 
  3291.51 7.3199e-15   3380.65 0 
  3306.71 7.2651e-15   3396.25 0 
  3321.97 7.5157e-15   3411.93 0 
  3329.63 7.5481e-15   3419.79 0 
  3337.30 7.3910e-15   3427.68 0 
  3345.00 7.2371e-15   3435.58 0 
  3352.71 7.3864e-15   3443.50 0 
  3360.44 7.1828e-15   3451.44 0 
  3368.18 7.1971e-15   3459.39 0 
  3375.95 6.9186e-15   3467.37 0 
  3383.73 7.0288e-15   3475.36 0 
  3391.53 7.2568e-15   3483.37 0 
  3399.35 7.4406e-15   3491.40 0 
  3407.18 7.0222e-15   3499.45 0 
  3415.04 7.1012e-15   3507.52 0 
  3422.91 7.3484e-15   3515.60 0 
  3430.80 7.2787e-15   3523.71 0 
  3438.71 7.3099e-15   3531.83 0 
  3446.64 6.9787e-15   3539.97 0 
  3454.58 7.0735e-15   3548.13 0 
  3462.55 6.8311e-15   3556.31 0 
  3470.53 6.9719e-15   3564.51 0 
  3478.53 6.7953e-15   3572.73 0 
  3486.55 6.7931e-15   3580.96 0 
  3494.59 6.9171e-15   3589.22 0 
  3502.64 6.9468e-15   3597.49 0 
  3510.72 6.7552e-15   3605.79 0 
  3518.81 6.7842e-15   3614.10 0 
  3526.92 6.7975e-15   3622.43 0 
  3535.05 6.9376e-15   3630.78 0 
  3543.20 7.0156e-15   3639.15 0 
  3551.37 7.0618e-15   3647.54 0 
  3559.55 6.9466e-15   3655.95 0 
  3567.76 6.9283e-15   3664.37 0 
  3575.99 6.5536e-15   3672.82 0 
  3584.23 6.4467e-15   3681.29 0 
  3592.49 6.4149e-15   3689.78 0 
  3600.77 6.7149e-15   3698.28 0 
  3609.07 6.6205e-15   3706.81 0 
  3617.39 6.6949e-15   3715.35 0 
  3625.73 6.9278e-15   3723.92 0 
  3634.09 6.9095e-15   3732.50 0 
  3642.47 6.9390e-15   3741.11 0 
  3650.86 6.7166e-15   3749.73 0 
  3650.96 4.9161e-15   3749.83 1 
  3653.64 7.5574e-15   3752.58 1 
  3656.32 7.7170e-15   3755.33 1 
  3658.99 6.6106e-15   3758.08 1 
  3661.67 6.2558e-15   3760.83 1 
  3664.35 6.9717e-15   3763.58 1 
  3667.03 5.7807e-15   3766.33 1 
  3669.70 5.9833e-15   3769.08 1 
  3672.38 6.9993e-15   3771.83 1 
  3675.06 4.9452e-15   3774.58 1 
  3677.74 7.9828e-15   3777.33 1 
  3680.41 8.4256e-15   3780.08 1 
  3683.09 5.6872e-15   3782.83 1 
  3685.77 8.3074e-15   3785.58 1 
  3688.45 7.2130e-15   3788.33 1 
  3691.12 6.3149e-15   3791.08 1 
  3693.80 6.5252e-15   3793.83 1 
  3696.48 6.8276e-15   3796.58 1 
  3699.16 6.5121e-15   3799.33 1 
  3701.83 6.1369e-15   3802.08 1 
  3704.51 6.7178e-15   3804.83 1 
  3707.19 6.6983e-15   3807.58 1 
  3709.87 5.4563e-15   3810.33 1 
  3712.54 6.5293e-15   3813.08 1 
  3715.22 6.7574e-15   3815.83 1 
  3717.90 8.5596e-15   3818.58 1 
  3720.58 1.2206e-14   3821.33 1 
  3723.25 2.0924e-14   3824.08 1 
  3725.93 3.2950e-14   3826.83 1 
  3728.61 3.6992e-14   3829.58 1 
  3731.29 3.1970e-14   3832.33 1 
  3733.96 1.7224e-14   3835.08 1 
  3736.64 1.0428e-14   3837.83 1 
  3739.32 9.3176e-15   3840.58 1 
  3742.00 7.2906e-15   3843.33 1 
  3744.67 7.5222e-15   3846.08 1 
  3747.35 6.8274e-15   3848.83 1 
  3750.03 7.5726e-15   3851.58 1 
  3752.71 8.0622e-15   3854.33 1 
  3755.38 6.4690e-15   3857.08 1 
  3758.06 8.2811e-15   3859.83 1 
  3760.74 7.3361e-15   3862.58 1 
  3763.42 7.8607e-15   3865.33 1 
  3766.09 7.7070e-15   3868.08 1 
  3768.77 8.3029e-15   3870.83 1 
  3771.45 7.1183e-15   3873.58 1 
  3774.13 6.5466e-15   3876.33 1 
  3776.80 8.2347e-15   3879.08 1 
  3779.48 8.2038e-15   3881.83 1 
  3782.16 9.2274e-15   3884.58 1 
  3784.84 8.1878e-15   3887.33 1 
  3787.51 8.1134e-15   3890.08 1 
  3790.19 8.6993e-15   3892.83 1 
  3792.87 8.4656e-15   3895.58 1 
  3795.55 8.3900e-15   3898.33 1 
  3798.22 8.1136e-15   3901.08 1 
  3800.90 7.9059e-15   3903.83 1 
  3803.58 8.7278e-15   3906.58 1 
  3806.26 8.3154e-15   3909.33 1 
  3808.93 9.3701e-15   3912.08 1 
  3811.61 8.6621e-15   3914.83 1 
  3814.29 8.4637e-15   3917.58 1 
  3816.97 9.0320e-15   3920.33 1 
  3819.64 8.3355e-15   3923.08 1 
  3822.32 8.1499e-15   3925.83 1 
  3825.00 8.2449e-15   3928.58 1 
  3827.68 7.3536e-15   3931.33 1 
  3830.35 7.4427e-15   3934.08 1 
  3833.03 7.7294e-15   3936.83 1 
  3835.71 8.0921e-15   3939.58 1 
  3838.39 5.7245e-15   3942.33 1 
  3841.06 7.8044e-15   3945.08 1 
  3843.74 7.2671e-15   3947.83 1 
  3846.42 8.5287e-15   3950.58 1 
  3849.10 8.9117e-15   3953.33 1 
  3851.77 8.6702e-15   3956.08 1 
  3854.45 9.2002e-15   3958.83 1 
  3857.13 9.7904e-15   3961.58 1 
  3859.81 9.5631e-15   3964.33 1 
  3862.48 9.7551e-15   3967.08 1 
  3865.16 1.0009e-14   3969.83 1 
  3867.84 9.9674e-15   3972.58 1 
  3870.52 9.7230e-15   3975.33 1 
  3873.19 9.6652e-15   3978.08 1 
  3875.87 8.7370e-15   3980.83 1 
  3878.55 8.1124e-15   3983.58 1 
  3881.23 8.0598e-15   3986.33 1 
  3883.90 7.7464e-15   3989.08 1 
  3886.58 8.8961e-15   3991.83 1 
  3889.26 9.1512e-15   3994.58 1 
  3891.94 8.6200e-15   3997.33 1 
  3894.61 8.3448e-15   4000.08 1 
  3897.29 9.0304e-15   4002.83 1 
  3899.97 8.9654e-15   4005.58 1 
  3902.65 8.7447e-15   4008.33 1 
  3905.32 1.0110e-14   4011.08 1 
  3908.00 9.8714e-15   4013.83 1 
  3910.68 8.3862e-15   4016.58 1 
  3913.36 1.0435e-14   4019.33 1 
  3916.03 9.6631e-15   4022.08 1 
  3918.71 9.8864e-15   4024.83 1 
  3921.39 1.0084e-14   4027.58 1 
  3924.07 8.9557e-15   4030.33 1 
  3926.74 8.7044e-15   4033.08 1 
  3929.42 9.6386e-15   4035.83 1 
  3932.10 8.9344e-15   4038.58 1 
  3934.78 8.4498e-15   4041.33 1 
  3937.45 7.9666e-15   4044.08 1 
  3940.13 8.6361e-15   4046.83 1 
  3942.81 9.5297e-15   4049.58 1 
  3945.49 9.3755e-15   4052.33 1 
  3948.16 8.6645e-15   4055.08 1 
  3950.84 8.8552e-15   4057.83 1 
  3953.52 9.6666e-15   4060.58 1 
  3956.20 1.0089e-14   4063.33 1 
  3958.87 8.7990e-15   4066.08 1 
  3961.55 8.5243e-15   4068.83 1 
  3964.23 7.9635e-15   4071.58 1 
  3966.91 8.3029e-15   4074.33 1 
  3969.58 8.1191e-15   4077.08 1 
  3972.26 8.1322e-15   4079.83 1 
  3974.94 8.9907e-15   4082.58 1 
  3977.62 8.0004e-15   4085.33 1 
  3980.29 8.4773e-15   4088.08 1 
  3982.97 8.5438e-15   4090.83 1 
  3985.65 9.0343e-15   4093.58 1 
  3988.33 9.2834e-15   4096.33 1 
  3991.00 9.4929e-15   4099.08 1 
  3993.68 9.6175e-15   4101.83 1 
  3996.36 9.8896e-15   4104.58 1 
  3999.04 9.3797e-15   4107.33 1 
  4001.71 8.6549e-15   4110.08 1 
  4004.39 9.3076e-15   4112.83 1 
  4007.07 8.6872e-15   4115.58 1 
  4009.75 9.5027e-15   4118.33 1 
  4012.42 9.9191e-15   4121.08 1 
  4015.10 9.7518e-15   4123.83 1 
  4017.78 9.5176e-15   4126.58 1 
  4020.46 9.7043e-15   4129.33 1 
  4023.13 9.2382e-15   4132.08 1 
  4025.81 9.0889e-15   4134.83 1 
  4028.49 8.8229e-15   4137.58 1 
  4031.17 9.8307e-15   4140.33 1 
  4033.84 9.1283e-15   4143.08 1 
  4036.52 9.6690e-15   4145.83 1 
  4039.20 9.3269e-15   4148.58 1 
  4041.88 8.7918e-15   4151.33 1 
  4044.55 9.3723e-15   4154.08 1 
  4047.23 9.1489e-15   4156.83 1 
  4049.91 8.6511e-15   4159.58 1 
  4052.59 9.5692e-15   4162.33 1 
  4055.26 9.8071e-15   4165.08 1 
  4057.94 9.9096e-15   4167.83 1 
  4060.62 9.4389e-15   4170.58 1 
  4063.30 9.5083e-15   4173.33 1 
  4065.97 1.0785e-14   4176.08 1 
  4068.65 1.0327e-14   4178.83 1 
  4071.33 1.0804e-14   4181.58 1 
  4074.01 9.8701e-15   4184.33 1 
  4076.68 1.0415e-14   4187.08 1 
  4079.36 9.1413e-15   4189.83 1 
  4082.04 9.0646e-15   4192.58 1 
  4084.72 9.6426e-15   4195.33 1 
  4087.39 9.3099e-15   4198.08 1 
  4090.07 8.3214e-15   4200.83 1 
  4092.75 8.8274e-15   4203.58 1 
  4095.43 9.4382e-15   4206.33 1 
  4098.10 8.9294e-15   4209.08 1 
  4100.78 9.5599e-15   4211.83 1 
  4103.46 9.8325e-15   4214.58 1 
  4106.14 9.0819e-15   4217.33 1 
  4108.81 8.5799e-15   4220.08 1 
  4111.49 8.9232e-15   4222.83 1 
  4114.17 8.8678e-15   4225.58 1 
  4116.85 8.7535e-15   4228.33 1 
  4119.52 9.1279e-15   4231.08 1 
  4122.20 9.0188e-15   4233.83 1 
  4124.88 9.5360e-15   4236.58 1 
  4127.56 9.7777e-15   4239.33 1 
  4130.23 9.2541e-15   4242.08 1 
  4132.91 9.1894e-15   4244.83 1 
  4135.59 9.4747e-15   4247.58 1 
  4138.27 9.8023e-15   4250.33 1 
  4140.94 8.7046e-15   4253.08 1 
  4143.62 9.9396e-15   4255.83 1 
  4146.30 9.0931e-15   4258.58 1 
  4148.98 9.6780e-15   4261.33 1 
  4151.65 9.9003e-15   4264.08 1 
  4154.33 9.5226e-15   4266.83 1 
  4157.01 9.5233e-15   4269.58 1 
  4159.69 8.9866e-15   4272.33 1 
  4162.36 9.1448e-15   4275.08 1 
  4165.04 8.9402e-15   4277.83 1 
  4167.72 9.3365e-15   4280.58 1 
  4170.40 9.0487e-15   4283.33 1 
  4173.07 9.1170e-15   4286.08 1 
  4175.75 9.4042e-15   4288.83 1 
  4178.43 9.3239e-15   4291.58 1 
  4181.11 9.1089e-15   4294.33 1 
  4183.78 9.1178e-15   4297.08 1 
  4186.46 9.8442e-15   4299.83 1 
  4189.14 9.3508e-15   4302.58 1 
  4191.82 9.0050e-15   4305.33 1 
  4194.49 9.3144e-15   4308.08 1 
  4197.17 9.1226e-15   4310.83 1 
  4199.85 8.6386e-15   4313.58 1 
  4202.53 8.9584e-15   4316.33 1 
  4205.20 9.0600e-15   4319.08 1 
  4207.88 9.2897e-15   4321.83 1 
  4210.56 9.1776e-15   4324.58 1 
  4213.24 8.8691e-15   4327.33 1 
  4215.91 9.2150e-15   4330.08 1 
  4218.59 8.7259e-15   4332.83 1 
  4221.27 9.4284e-15   4335.58 1 
  4223.95 8.1300e-15   4338.33 1 
  4226.62 9.2645e-15   4341.08 1 
  4229.30 9.0471e-15   4343.83 1 
  4231.98 8.4846e-15   4346.58 1 
  4234.66 8.9610e-15   4349.33 1 
  4237.33 8.8979e-15   4352.08 1 
  4240.01 9.2747e-15   4354.83 1 
  4242.69 8.9961e-15   4357.58 1 
  4245.37 9.5882e-15   4360.33 1 
  4248.04 8.6635e-15   4363.08 1 
  4250.72 9.1282e-15   4365.83 1 
  4253.40 8.9102e-15   4368.58 1 
  4256.08 8.9829e-15   4371.33 1 
  4258.75 8.5634e-15   4374.08 1 
  4261.43 8.5001e-15   4376.83 1 
  4264.11 8.9583e-15   4379.58 1 
  4266.79 8.6233e-15   4382.33 1 
  4269.46 8.8545e-15   4385.08 1 
  4272.14 8.8807e-15   4387.83 1 
  4274.82 9.1475e-15   4390.58 1 
  4277.50 9.1781e-15   4393.33 1 
  4280.17 9.3110e-15   4396.08 1 
  4282.85 9.2132e-15   4398.83 1 
  4285.53 8.9398e-15   4401.58 1 
  4288.21 8.6632e-15   4404.33 1 
  4290.88 8.8636e-15   4407.08 1 
  4293.56 8.8681e-15   4409.83 1 
