# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.05 1.2970e-23    102.57 0 
  2813.42 2.8337e-15   2884.03 0 
  2826.41 3.2979e-15   2897.34 0 
  2832.93 3.1965e-15   2904.02 0 
  2846.00 2.9618e-15   2917.43 0 
  2852.56 2.5823e-15   2924.15 0 
  2865.73 3.3181e-15   2937.65 0 
  2872.34 3.5427e-15   2944.42 0 
  2885.59 3.4532e-15   2958.01 0 
  2892.24 3.5782e-15   2964.83 0 
  2912.29 4.2365e-15   2985.38 0 
  2932.48 3.9660e-15   3006.08 0 
  2952.81 3.8610e-15   3026.91 0 
  2973.27 4.0277e-15   3047.89 0 
  2987.00 4.0922e-15   3061.96 0 
  3007.70 4.1911e-15   3083.19 0 
  3028.55 4.2726e-15   3104.56 0 
  3049.54 4.3860e-15   3126.08 0 
  3070.68 4.5441e-15   3147.75 0 
  3091.97 4.6008e-15   3169.57 0 
  3113.40 4.7998e-15   3191.54 0 
  3127.77 4.6574e-15   3206.27 0 
  3149.45 4.7266e-15   3228.49 0 
  3171.28 4.9198e-15   3250.87 0 
  3193.27 4.5431e-15   3273.41 0 
  3208.00 4.8674e-15   3288.52 0 
  3230.24 4.4639e-15   3311.31 0 
  3252.63 5.2497e-15   3334.26 0 
  3267.65 5.7423e-15   3349.66 0 
  3290.30 5.7084e-15   3372.87 0 
  3313.10 5.6488e-15   3396.25 0 
  3320.74 5.4756e-15   3404.08 0 
  3328.40 5.8065e-15   3411.93 0 
  3336.07 6.0311e-15   3419.79 0 
  3343.76 5.5703e-15   3427.68 0 
  3351.47 5.5893e-15   3435.58 0 
  3359.19 6.0095e-15   3443.50 0 
  3366.94 5.7322e-15   3451.44 0 
  3374.70 4.8063e-15   3459.39 0 
  3382.48 5.2275e-15   3467.37 0 
  3390.28 5.9262e-15   3475.36 0 
  3398.09 5.8380e-15   3483.37 0 
  3405.92 5.8177e-15   3491.40 0 
  3413.78 5.8108e-15   3499.45 0 
  3421.65 6.1762e-15   3507.52 0 
  3429.53 6.0008e-15   3515.60 0 
  3437.44 6.0911e-15   3523.71 0 
  3445.36 4.8438e-15   3531.83 0 
  3453.31 6.3926e-15   3539.97 0 
  3461.27 5.5484e-15   3548.13 0 
  3469.25 5.8298e-15   3556.31 0 
  3477.24 5.3969e-15   3564.51 0 
  3485.26 5.8700e-15   3572.73 0 
  3493.29 5.5736e-15   3580.96 0 
  3501.35 5.8429e-15   3589.22 0 
  3509.42 6.1111e-15   3597.49 0 
  3517.51 5.6055e-15   3605.79 0 
  3525.62 5.7957e-15   3614.10 0 
  3533.74 6.4210e-15   3622.43 0 
  3541.89 6.7468e-15   3630.78 0 
  3550.06 6.8170e-15   3639.15 0 
  3558.24 6.4282e-15   3647.54 0 
  3566.44 6.6618e-15   3655.95 0 
  3574.66 5.4839e-15   3664.37 0 
  3579.64 6.0363e-15   3669.48 1 
  3582.32 6.3649e-15   3672.23 1 
  3585.01 5.9961e-15   3674.98 1 
  3587.69 5.8459e-15   3677.73 1 
  3590.37 4.9135e-15   3680.48 1 
  3593.06 6.0648e-15   3683.23 1 
  3595.74 7.3520e-15   3685.98 1 
  3598.42 7.2364e-15   3688.73 1 
  3601.10 7.7085e-15   3691.48 1 
  3603.79 7.0425e-15   3694.23 1 
  3606.47 7.6667e-15   3696.98 1 
  3609.15 5.8093e-15   3699.73 1 
  3611.83 6.1805e-15   3702.48 1 
  3614.52 6.7686e-15   3705.23 1 
  3617.20 6.7110e-15   3707.98 1 
  3619.88 6.3280e-15   3710.73 1 
  3622.56 5.9162e-15   3713.48 1 
  3625.25 5.9547e-15   3716.23 1 
  3627.93 4.4285e-15   3718.98 1 
  3630.61 5.1787e-15   3721.73 1 
  3633.30 5.3026e-15   3724.48 1 
  3635.98 5.4328e-15   3727.23 1 
  3638.66 5.8307e-15   3729.98 1 
  3641.34 6.0800e-15   3732.73 1 
  3644.03 6.0103e-15   3735.48 1 
  3646.71 6.6758e-15   3738.23 1 
  3649.39 6.7364e-15   3740.98 1 
  3652.07 6.1315e-15   3743.73 1 
  3654.76 6.2814e-15   3746.48 1 
  3657.44 6.6705e-15   3749.23 1 
  3660.12 8.0200e-15   3751.98 1 
  3662.80 5.7093e-15   3754.73 1 
  3665.49 5.3359e-15   3757.48 1 
  3668.17 7.4798e-15   3760.23 1 
  3670.85 8.7851e-15   3762.98 1 
  3673.54 9.2443e-15   3765.73 1 
  3676.22 8.2135e-15   3768.48 1 
  3678.90 6.9701e-15   3771.23 1 
  3681.58 8.8578e-15   3773.98 1 
  3684.27 8.0048e-15   3776.73 1 
  3686.95 6.1712e-15   3779.48 1 
  3689.63 7.7603e-15   3782.23 1 
  3692.31 5.4384e-15   3784.98 1 
  3695.00 4.9627e-15   3787.73 1 
  3697.68 5.8215e-15   3790.48 1 
  3700.36 5.1555e-15   3793.23 1 
  3703.04 5.3669e-15   3795.98 1 
  3705.73 6.8699e-15   3798.73 1 
  3708.41 5.7805e-15   3801.48 1 
  3711.09 5.5758e-15   3804.23 1 
  3713.78 6.7238e-15   3806.98 1 
  3716.46 8.0070e-15   3809.73 1 
  3719.14 8.5027e-15   3812.48 1 
  3721.82 1.2414e-14   3815.23 1 
  3724.51 1.6222e-14   3817.98 1 
  3727.19 1.7494e-14   3820.73 1 
  3729.87 1.3793e-14   3823.48 1 
  3732.55 1.0985e-14   3826.23 1 
  3735.24 9.8268e-15   3828.98 1 
  3737.92 7.9757e-15   3831.73 1 
  3740.60 7.3851e-15   3834.48 1 
  3743.28 7.3371e-15   3837.23 1 
  3745.97 7.4153e-15   3839.98 1 
  3748.65 6.3602e-15   3842.73 1 
  3751.33 6.8705e-15   3845.48 1 
  3754.02 6.8431e-15   3848.23 1 
  3756.70 8.8782e-15   3850.98 1 
  3759.38 7.7873e-15   3853.73 1 
  3762.06 6.6772e-15   3856.48 1 
  3764.75 7.9842e-15   3859.23 1 
  3767.43 6.6908e-15   3861.98 1 
  3770.11 6.4486e-15   3864.73 1 
  3772.79 7.5253e-15   3867.48 1 
  3775.48 7.2260e-15   3870.23 1 
  3778.16 8.4010e-15   3872.98 1 
  3780.84 8.7350e-15   3875.73 1 
  3783.52 9.8266e-15   3878.48 1 
  3786.21 8.0650e-15   3881.23 1 
  3788.89 7.5931e-15   3883.98 1 
  3791.57 6.2375e-15   3886.73 1 
  3794.26 6.3183e-15   3889.48 1 
  3796.94 7.3997e-15   3892.23 1 
  3799.62 7.1041e-15   3894.98 1 
  3802.30 7.7049e-15   3897.73 1 
  3804.99 7.6032e-15   3900.48 1 
  3807.67 8.7841e-15   3903.23 1 
  3810.35 8.4378e-15   3905.98 1 
  3813.03 9.8638e-15   3908.73 1 
  3815.72 9.1144e-15   3911.48 1 
  3818.40 8.6065e-15   3914.23 1 
  3821.08 7.4420e-15   3916.98 1 
  3823.76 8.3903e-15   3919.73 1 
  3826.45 7.0511e-15   3922.48 1 
  3829.13 7.5772e-15   3925.23 1 
  3831.81 5.0170e-15   3927.98 1 
  3834.50 6.2772e-15   3930.73 1 
  3837.18 6.6726e-15   3933.48 1 
  3839.86 7.7202e-15   3936.23 1 
  3842.54 7.2679e-15   3938.98 1 
  3845.23 9.3492e-15   3941.73 1 
  3847.91 9.2316e-15   3944.48 1 
  3850.59 8.1141e-15   3947.23 1 
  3853.27 8.6979e-15   3949.98 1 
  3855.96 7.4489e-15   3952.73 1 
  3858.64 1.0280e-14   3955.48 1 
  3861.32 9.6808e-15   3958.23 1 
  3864.01 1.0141e-14   3960.98 1 
  3866.69 9.4749e-15   3963.73 1 
  3869.37 9.3339e-15   3966.48 1 
  3872.05 9.2635e-15   3969.23 1 
  3874.74 9.7924e-15   3971.98 1 
  3877.42 8.7768e-15   3974.73 1 
  3880.10 8.8437e-15   3977.48 1 
  3882.78 7.7294e-15   3980.23 1 
  3885.47 8.5125e-15   3982.98 1 
  3888.15 8.3136e-15   3985.73 1 
  3890.83 6.9529e-15   3988.48 1 
  3893.51 7.7392e-15   3991.23 1 
  3896.20 8.6993e-15   3993.98 1 
  3898.88 6.7027e-15   3996.73 1 
  3901.56 9.2414e-15   3999.48 1 
  3904.25 9.0213e-15   4002.23 1 
  3906.93 1.0024e-14   4004.98 1 
  3909.61 9.4544e-15   4007.73 1 
  3912.29 1.1955e-14   4010.48 1 
  3914.98 1.0174e-14   4013.23 1 
  3917.66 9.6577e-15   4015.98 1 
  3920.34 9.0244e-15   4018.73 1 
  3923.02 9.4498e-15   4021.48 1 
  3925.71 8.9125e-15   4024.23 1 
  3928.39 7.9458e-15   4026.98 1 
  3931.07 7.7961e-15   4029.73 1 
  3933.75 7.7081e-15   4032.48 1 
  3936.44 6.1830e-15   4035.23 1 
  3939.12 7.9028e-15   4037.98 1 
  3941.80 8.8031e-15   4040.73 1 
  3944.49 9.6119e-15   4043.48 1 
  3947.17 1.0138e-14   4046.23 1 
  3949.85 9.7940e-15   4048.98 1 
  3952.53 1.0611e-14   4051.73 1 
  3955.22 1.0394e-14   4054.48 1 
  3957.90 9.2783e-15   4057.23 1 
  3960.58 7.2477e-15   4059.98 1 
  3963.26 7.3971e-15   4062.73 1 
  3965.95 7.1433e-15   4065.48 1 
  3968.63 5.8363e-15   4068.23 1 
  3971.31 7.3659e-15   4070.98 1 
  3973.99 6.7778e-15   4073.73 1 
  3976.68 8.8116e-15   4076.48 1 
  3979.36 8.7073e-15   4079.23 1 
  3982.04 9.8275e-15   4081.98 1 
  3984.73 1.0517e-14   4084.73 1 
  3987.41 1.0331e-14   4087.48 1 
  3990.09 1.0193e-14   4090.23 1 
  3992.77 1.1248e-14   4092.98 1 
  3995.46 1.0177e-14   4095.73 1 
  3998.14 1.1096e-14   4098.48 1 
  4000.82 1.0924e-14   4101.23 1 
  4003.50 1.0765e-14   4103.98 1 
  4006.19 1.1234e-14   4106.73 1 
  4008.87 1.1846e-14   4109.48 1 
  4011.55 1.0673e-14   4112.23 1 
  4014.23 1.0468e-14   4114.98 1 
  4016.92 1.1623e-14   4117.73 1 
  4019.60 1.2332e-14   4120.48 1 
  4022.28 1.1226e-14   4123.23 1 
  4024.97 1.1530e-14   4125.98 1 
  4027.65 1.0967e-14   4128.73 1 
  4030.33 9.8950e-15   4131.48 1 
  4033.01 9.7902e-15   4134.23 1 
  4035.70 1.0124e-14   4136.98 1 
  4038.38 1.0845e-14   4139.73 1 
  4041.06 1.2123e-14   4142.48 1 
  4043.74 1.1380e-14   4145.23 1 
  4046.43 1.0004e-14   4147.98 1 
  4049.11 1.0486e-14   4150.73 1 
  4051.79 1.0988e-14   4153.48 1 
  4054.47 1.1576e-14   4156.23 1 
  4057.16 1.0209e-14   4158.98 1 
  4059.84 9.0452e-15   4161.73 1 
  4062.52 1.0744e-14   4164.48 1 
  4065.21 1.0713e-14   4167.23 1 
  4067.89 9.6927e-15   4169.98 1 
  4070.57 1.1473e-14   4172.73 1 
  4073.25 1.1889e-14   4175.48 1 
  4075.94 1.0053e-14   4178.23 1 
  4078.62 1.0533e-14   4180.98 1 
  4081.30 9.8238e-15   4183.73 1 
  4083.98 1.0883e-14   4186.48 1 
  4086.67 1.0325e-14   4189.23 1 
  4089.35 9.6660e-15   4191.98 1 
  4092.03 1.0106e-14   4194.73 1 
  4094.71 1.0306e-14   4197.48 1 
  4097.40 9.3559e-15   4200.23 1 
  4100.08 9.2815e-15   4202.98 1 
  4102.76 9.2161e-15   4205.73 1 
  4105.45 9.6495e-15   4208.48 1 
  4108.13 1.0245e-14   4211.23 1 
  4110.81 1.0263e-14   4213.98 1 
  4113.49 1.0293e-14   4216.73 1 
  4116.18 1.0280e-14   4219.48 1 
  4118.86 1.0664e-14   4222.23 1 
  4121.54 1.0641e-14   4224.98 1 
  4124.22 1.1387e-14   4227.73 1 
  4126.91 1.0819e-14   4230.48 1 
  4129.59 1.0664e-14   4233.23 1 
  4132.27 1.0596e-14   4235.98 1 
  4134.96 1.0811e-14   4238.73 1 
  4137.64 1.1498e-14   4241.48 1 
  4140.32 1.1777e-14   4244.23 1 
  4143.00 1.0573e-14   4246.98 1 
  4145.69 1.0003e-14   4249.73 1 
  4148.37 1.0403e-14   4252.48 1 
  4151.05 1.0406e-14   4255.23 1 
  4153.73 1.0581e-14   4257.98 1 
  4156.42 1.0535e-14   4260.73 1 
  4159.10 1.0272e-14   4263.48 1 
  4161.78 1.1383e-14   4266.23 1 
  4164.46 1.0964e-14   4268.98 1 
  4167.15 1.0896e-14   4271.73 1 
  4169.83 1.1193e-14   4274.48 1 
  4172.51 1.1058e-14   4277.23 1 
  4175.20 1.0119e-14   4279.98 1 
  4177.88 1.0189e-14   4282.73 1 
  4180.56 1.0738e-14   4285.48 1 
  4183.24 1.1119e-14   4288.23 1 
  4185.93 1.1128e-14   4290.98 1 
  4188.61 1.1061e-14   4293.73 1 
  4191.29 1.0894e-14   4296.48 1 
  4193.97 1.0676e-14   4299.23 1 
  4196.66 1.1472e-14   4301.98 1 
  4199.34 1.1364e-14   4304.73 1 
  4202.02 1.1058e-14   4307.48 1 
  4204.70 1.1073e-14   4310.23 1 
  4207.39 1.1189e-14   4312.98 1 
  4210.07 1.1791e-14   4315.73 1 
  4212.75 1.2040e-14   4318.48 1 
  4215.44 1.1817e-14   4321.23 1 
  4218.12 1.1505e-14   4323.98 1 
  4220.80 1.1271e-14   4326.73 1 
  4223.48 1.1055e-14   4329.48 1 
  4226.17 1.1258e-14   4332.23 1 
  4228.85 1.1340e-14   4334.98 1 
  4231.53 1.1272e-14   4337.73 1 
  4234.21 1.1795e-14   4340.48 1 
  4236.90 1.1618e-14   4343.23 1 
  4239.58 1.2181e-14   4345.98 1 
  4242.26 1.1862e-14   4348.73 1 
  4244.94 1.1083e-14   4351.48 1 
  4247.63 1.1413e-14   4354.23 1 
  4250.31 1.1569e-14   4356.98 1 
