# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.06 1.3588e-26    100.46 0 
  1225.38 6.7013e-15   1230.27 0 
  1233.87 1.0744e-14   1238.80 0 
  1245.29 1.1780e-14   1250.26 0 
  1253.92 1.1045e-14   1258.93 0 
  1265.52 9.4223e-15   1270.57 0 
  1274.29 1.2565e-14   1279.38 0 
  1286.09 1.3218e-14   1291.22 0 
  1295.00 9.6196e-15   1300.17 0 
  1303.98 9.8210e-15   1309.18 0 
  1316.04 1.3006e-14   1321.30 0 
  1325.16 1.2251e-14   1330.45 0 
  1334.35 1.0523e-14   1339.68 0 
  1343.60 1.3279e-14   1348.96 0 
  1356.03 1.2887e-14   1361.44 0 
  1365.43 1.1250e-14   1370.88 0 
  1374.90 1.1972e-14   1380.38 0 
  1384.43 1.2194e-14   1389.95 0 
  1394.02 1.0260e-14   1399.59 0 
  1403.69 1.0843e-14   1409.29 0 
  1413.42 1.1224e-14   1419.06 0 
  1426.49 1.1699e-14   1432.19 0 
  1436.38 1.1780e-14   1442.12 0 
  1443.01 1.2536e-14   1448.77 0 
  1446.34 1.2710e-14   1452.11 0 
  1456.36 1.2307e-14   1462.18 0 
  1466.46 1.1224e-14   1472.31 0 
  1476.62 1.1407e-14   1482.52 0 
  1483.44 1.1672e-14   1489.36 0 
  1493.72 1.1917e-14   1499.69 0 
  1504.08 1.1045e-14   1510.08 0 
  1511.02 9.6418e-15   1517.05 0 
  1517.99 1.0499e-14   1524.05 0 
  1525.00 1.0308e-14   1531.09 0 
  1535.57 8.7530e-15   1541.70 0 
  1546.21 9.6196e-15   1552.39 0 
  1553.35 9.2078e-15   1559.55 0 
  1564.12 9.5534e-15   1570.36 0 
  1574.96 1.0237e-14   1581.25 0 
  1585.88 1.0868e-14   1592.21 0 
  1593.20 1.1019e-14   1599.56 0 
  1604.24 1.1019e-14   1610.65 0 
  1615.36 1.1224e-14   1621.81 0 
  1626.56 1.0621e-14   1633.05 0 
  1634.07 1.1512e-14   1640.59 0 
  1645.39 1.1672e-14   1651.96 0 
  1656.80 1.0893e-14   1663.41 0 
  1664.45 1.1972e-14   1671.09 0 
  1672.13 1.0868e-14   1678.80 0 
  1675.98 1.1999e-14   1682.67 0 
  1683.72 1.2594e-14   1690.44 0 
  1695.39 1.1835e-14   1702.16 0 
  1703.22 1.1380e-14   1710.02 0 
  1715.02 1.0572e-14   1721.87 0 
  1726.91 1.0572e-14   1733.80 0 
  1734.88 1.1407e-14   1741.81 0 
  1746.91 1.1147e-14   1753.88 0 
  1754.97 1.1944e-14   1761.98 0 
  1763.07 1.1045e-14   1770.11 0 
  1775.29 1.1121e-14   1782.38 0 
  1783.49 1.1512e-14   1790.61 0 
  1795.85 1.2336e-14   1803.02 0 
  1804.14 1.2450e-14   1811.34 0 
  1816.64 1.1096e-14   1823.90 0 
  1825.03 1.1645e-14   1832.31 0 
  1833.45 1.1147e-14   1840.77 0 
  1846.16 1.0190e-14   1853.53 0 
  1854.68 1.0004e-14   1862.09 0 
  1863.24 1.0403e-14   1870.68 0 
  1876.16 1.1699e-14   1883.65 0 
  1884.82 1.0499e-14   1892.34 0 
  1893.52 9.9119e-15   1901.08 0 
  1906.64 1.0918e-14   1914.26 0 
  1915.44 1.0213e-14   1923.09 0 
  1924.29 1.0050e-14   1931.97 0 
  1933.17 1.0719e-14   1940.89 0 
  1946.57 1.1019e-14   1954.34 0 
  1955.55 1.0143e-14   1963.36 0 
  1969.11 1.1407e-14   1976.97 0 
  1978.20 1.1889e-14   1986.10 0 
  1982.76 1.1096e-14   1990.67 0 
  1996.50 1.0818e-14   2004.47 0 
  2005.72 1.1407e-14   2013.72 0 
  2014.98 1.0944e-14   2023.02 0 
  2024.28 1.1726e-14   2032.36 0 
  2033.62 1.0793e-14   2041.74 0 
  2043.01 1.1302e-14   2051.16 0 
  2057.17 1.0793e-14   2065.38 0 
  2066.66 1.0918e-14   2074.91 0 
  2076.20 1.1780e-14   2084.49 0 
  2085.79 1.1486e-14   2094.11 0 
  2095.41 1.0793e-14   2103.78 0 
  2105.09 1.1070e-14   2113.49 0 
  2114.80 1.1224e-14   2123.24 0 
  2124.56 1.1433e-14   2133.04 0 
  2134.37 1.0793e-14   2142.89 0 
  2144.22 1.0843e-14   2152.78 0 
  2154.12 1.1407e-14   2162.72 0 
  2164.06 1.1173e-14   2172.70 0 
  2174.05 1.1096e-14   2182.73 0 
  2184.09 1.0769e-14   2192.81 0 
  2194.17 1.1302e-14   2202.93 0 
  2204.30 1.1070e-14   2213.09 0 
  2214.47 1.0645e-14   2223.31 0 
  2224.69 1.0260e-14   2233.57 0 
  2234.96 1.0843e-14   2243.88 0 
  2245.28 1.0523e-14   2254.24 0 
  2255.64 1.0096e-14   2264.64 0 
  2266.05 1.0451e-14   2275.10 0 
  2276.51 1.0670e-14   2285.60 0 
  2287.02 1.0893e-14   2296.15 0 
  2297.57 1.0308e-14   2306.75 0 
  2302.87 1.0308e-14   2312.07 0 
  2313.50 9.8213e-15   2322.74 0 
  2324.18 7.5888e-15   2333.46 0 
  2334.91 9.2508e-15   2344.23 0 
  2345.69 9.1872e-15   2355.05 0 
  2356.51 9.6425e-15   2365.92 0 
  2367.39 9.1032e-15   2376.84 0 
  2372.85 9.2512e-15   2382.32 0 
  2383.80 8.8349e-15   2393.32 0 
  2394.80 9.3585e-15   2404.36 0 
  2405.86 8.9787e-15   2415.46 0 
  2416.96 9.1879e-15   2426.61 0 
  2422.53 9.5328e-15   2432.20 0 
  2433.72 9.1459e-15   2443.43 0 
  2444.95 9.6434e-15   2454.71 0 
  2456.23 9.5331e-15   2466.04 0 
  2467.57 9.4894e-15   2477.42 0 
  2473.26 9.1885e-15   2483.13 0 
  2484.68 9.5115e-15   2494.60 0 
  2496.14 8.8360e-15   2506.11 0 
  2507.67 9.7109e-15   2517.68 0 
  2513.45 8.9179e-15   2523.48 0 
  2519.24 9.3168e-15   2529.30 0 
  2525.05 8.9386e-15   2535.13 0 
  2536.70 9.0422e-15   2546.83 0 
  2542.55 8.7958e-15   2552.70 0 
  2554.29 9.2743e-15   2564.48 0 
  2566.08 9.1262e-15   2576.32 0 
  2577.92 9.5784e-15   2588.21 0 
  2583.86 9.4907e-15   2594.18 0 
  2595.79 9.4472e-15   2606.15 0 
  2607.77 9.1687e-15   2618.18 0 
  2613.78 9.1056e-15   2624.22 0 
  2625.85 9.3179e-15   2636.33 0 
  2637.97 9.4694e-15   2648.50 0 
  2644.05 9.9386e-15   2654.61 0 
  2656.26 1.0031e-14   2666.86 0 
  2662.38 9.3397e-15   2673.01 0 
  2674.67 9.7127e-15   2685.34 0 
  2687.01 9.6238e-15   2697.74 0 
  2693.21 9.3400e-15   2703.96 0 
  2705.64 9.4701e-15   2716.44 0 
  2718.13 9.1909e-15   2728.98 0 
  2724.39 9.2122e-15   2735.27 0 
  2736.97 9.5361e-15   2747.89 0 
  2743.28 8.6771e-15   2754.23 0 
  2755.94 8.7575e-15   2766.94 0 
  2762.29 8.9615e-15   2773.32 0 
  2775.04 9.2766e-15   2786.12 0 
  2787.85 9.0864e-15   2798.98 0 
  2794.28 7.9689e-15   2805.43 0 
  2807.18 8.4024e-15   2818.38 0 
  2813.65 9.2343e-15   2824.88 0 
  2826.64 9.3845e-15   2837.92 0 
  2833.15 8.9829e-15   2844.46 0 
  2846.23 8.9006e-15   2857.59 0 
  2852.79 8.7988e-15   2864.18 0 
  2865.96 9.2775e-15   2877.40 0 
  2872.56 9.1925e-15   2884.03 0 
  2885.82 9.1715e-15   2897.34 0 
  2892.48 9.1084e-15   2904.02 0 
  2912.53 9.5160e-15   2924.15 0 
  2932.71 9.2996e-15   2944.42 0 
  2953.04 9.1511e-15   2964.83 0 
  2966.67 9.2359e-15   2978.52 0 
  2987.24 9.1937e-15   2999.16 0 
  3007.94 9.2363e-15   3019.95 0 
  3028.79 9.2365e-15   3040.89 0 
  3049.79 9.1731e-15   3061.96 0 
  3070.93 9.1523e-15   3083.19 0 
  3092.22 9.1314e-15   3104.56 0 
  3106.49 9.0896e-15   3118.89 0 
  3128.02 8.9858e-15   3140.51 0 
  3149.70 8.9860e-15   3162.28 0 
  3171.54 8.9038e-15   3184.20 0 
  3193.52 8.6216e-15   3206.27 0 
  3208.26 8.7820e-15   3221.07 0 
  3230.50 8.5626e-15   3243.40 0 
  3252.89 8.7421e-15   3265.88 0 
  3267.91 8.8435e-15   3280.95 0 
  3290.56 8.7626e-15   3303.70 0 
  3313.37 8.7427e-15   3326.60 0 
  3321.01 8.8033e-15   3334.26 0 
  3328.66 8.9054e-15   3341.95 0 
  3336.34 8.9465e-15   3349.66 0 
  3344.03 8.5439e-15   3357.38 0 
  3351.74 8.8239e-15   3365.12 0 
  3359.46 8.5244e-15   3372.87 0 
  3367.21 8.5836e-15   3380.65 0 
  3374.97 8.2162e-15   3388.44 0 
  3382.75 8.3306e-15   3396.25 0 
  3390.55 8.7434e-15   3404.08 0 
  3398.36 8.8041e-15   3411.93 0 
  3406.20 8.4662e-15   3419.79 0 
  3414.05 8.5643e-15   3427.68 0 
  3421.92 8.7437e-15   3435.58 0 
  3429.81 8.7036e-15   3443.50 0 
  3437.71 8.8045e-15   3451.44 0 
  3445.64 8.2548e-15   3459.39 0 
  3453.58 8.7440e-15   3467.37 0 
  3461.54 8.2550e-15   3475.36 0 
  3469.52 8.3892e-15   3483.37 0 
  3477.52 8.2172e-15   3491.40 0 
  3485.54 8.3124e-15   3499.45 0 
  3493.57 8.3894e-15   3507.52 0 
  3501.63 8.4088e-15   3515.60 0 
  3509.70 8.2364e-15   3523.71 0 
  3517.79 8.1422e-15   3531.83 0 
  3525.90 8.3128e-15   3539.97 0 
  3534.03 8.5065e-15   3548.13 0 
  3542.17 8.6847e-15   3556.31 0 
  3550.34 8.7449e-15   3564.51 0 
  3558.52 8.5263e-15   3572.73 0 
  3566.73 8.6649e-15   3580.96 0 
  3574.95 8.1240e-15   3589.22 0 
  3583.19 7.9026e-15   3597.49 0 
  3591.45 7.7051e-15   3605.79 0 
  3599.73 8.2943e-15   3614.10 0 
  3608.03 8.1243e-15   3622.43 0 
  3616.34 8.2184e-15   3630.78 0 
  3624.68 8.4487e-15   3639.15 0 
  3633.04 8.8674e-15   3647.54 0 
  3641.41 8.6060e-15   3655.95 0 
  3649.80 8.3908e-15   3664.37 0 
  3658.22 8.7661e-15   3672.82 0 
  3666.65 8.6659e-15   3681.29 0 
  3674.51 1.1047e-14   3689.18 1 
  3677.25 8.6583e-15   3691.93 1 
  3679.99 7.3690e-15   3694.68 1 
  3682.73 1.0632e-14   3697.43 1 
  3685.47 8.5973e-15   3700.18 1 
  3688.21 8.3528e-15   3702.93 1 
  3690.95 8.9504e-15   3705.68 1 
  3693.68 7.4884e-15   3708.43 1 
  3696.42 8.9471e-15   3711.18 1 
  3699.16 8.8653e-15   3713.93 1 
  3701.90 7.8172e-15   3716.68 1 
  3704.64 6.8105e-15   3719.43 1 
  3707.38 6.6895e-15   3722.18 1 
  3710.12 7.8751e-15   3724.93 1 
  3712.86 8.4862e-15   3727.68 1 
  3715.60 7.5359e-15   3730.43 1 
  3718.34 1.1911e-14   3733.18 1 
  3721.08 2.2486e-14   3735.93 1 
  3723.81 4.2562e-14   3738.68 1 
  3726.55 6.9020e-14   3741.43 1 
  3729.29 7.3567e-14   3744.18 1 
  3732.03 5.7305e-14   3746.93 1 
  3734.77 2.9894e-14   3749.68 1 
  3737.51 1.2650e-14   3752.43 1 
  3740.25 1.1032e-14   3755.18 1 
  3742.99 6.3206e-15   3757.93 1 
  3745.73 7.3645e-15   3760.68 1 
  3748.47 8.4136e-15   3763.43 1 
  3751.21 7.7184e-15   3766.18 1 
  3753.94 7.8620e-15   3768.93 1 
  3756.68 7.2785e-15   3771.68 1 
  3759.42 9.4645e-15   3774.43 1 
  3762.16 9.2871e-15   3777.18 1 
  3764.90 8.6593e-15   3779.93 1 
  3767.64 7.6115e-15   3782.68 1 
  3770.38 7.5802e-15   3785.43 1 
  3773.12 8.0510e-15   3788.18 1 
  3775.86 9.5496e-15   3790.93 1 
  3778.60 8.4298e-15   3793.68 1 
  3781.33 1.0318e-14   3796.43 1 
  3784.07 1.0371e-14   3799.18 1 
  3786.81 9.0645e-15   3801.93 1 
  3789.55 7.6147e-15   3804.68 1 
  3792.29 7.5017e-15   3807.43 1 
  3795.03 8.7963e-15   3810.18 1 
  3797.77 8.5777e-15   3812.93 1 
  3800.51 8.5288e-15   3815.68 1 
  3803.25 7.9321e-15   3818.43 1 
  3805.99 9.9022e-15   3821.18 1 
  3808.73 1.0190e-14   3823.93 1 
  3811.46 9.5258e-15   3826.68 1 
  3814.20 9.1879e-15   3829.43 1 
  3816.94 9.4126e-15   3832.18 1 
  3819.68 9.1855e-15   3834.93 1 
  3822.42 9.2492e-15   3837.68 1 
  3825.16 8.5986e-15   3840.43 1 
  3827.90 7.9293e-15   3843.18 1 
  3830.64 7.7256e-15   3845.93 1 
  3833.38 8.8196e-15   3848.68 1 
  3836.12 9.4167e-15   3851.43 1 
  3838.86 9.1636e-15   3854.18 1 
  3841.59 8.7196e-15   3856.93 1 
  3844.33 9.3572e-15   3859.68 1 
  3847.07 8.0992e-15   3862.43 1 
  3849.81 9.1239e-15   3865.18 1 
  3852.55 1.0573e-14   3867.93 1 
  3855.29 9.1750e-15   3870.68 1 
  3858.03 1.0072e-14   3873.43 1 
  3860.77 1.0813e-14   3876.18 1 
  3863.51 1.1462e-14   3878.93 1 
  3866.25 1.3149e-14   3881.68 1 
  3868.98 1.4617e-14   3884.43 1 
  3871.72 1.3280e-14   3887.18 1 
  3874.46 1.1291e-14   3889.93 1 
  3877.20 1.0789e-14   3892.68 1 
  3879.94 1.0196e-14   3895.43 1 
  3882.68 1.0362e-14   3898.18 1 
  3885.42 1.1686e-14   3900.93 1 
  3888.16 1.2244e-14   3903.68 1 
  3890.90 1.2144e-14   3906.43 1 
  3893.64 1.0160e-14   3909.18 1 
  3896.38 9.1158e-15   3911.93 1 
  3899.11 8.6804e-15   3914.68 1 
  3901.85 9.2717e-15   3917.43 1 
  3904.59 9.5169e-15   3920.18 1 
  3907.33 1.0085e-14   3922.93 1 
  3910.07 9.8579e-15   3925.68 1 
  3912.81 9.3031e-15   3928.43 1 
  3915.55 9.7636e-15   3931.18 1 
  3918.29 8.5488e-15   3933.93 1 
  3921.03 9.3731e-15   3936.68 1 
  3923.77 9.9616e-15   3939.43 1 
  3926.51 9.8911e-15   3942.18 1 
  3929.24 8.1845e-15   3944.93 1 
  3931.98 8.0522e-15   3947.68 1 
  3934.72 8.1575e-15   3950.43 1 
  3937.46 8.5740e-15   3953.18 1 
  3940.20 9.3512e-15   3955.93 1 
  3942.94 9.6587e-15   3958.68 1 
  3945.68 1.0074e-14   3961.43 1 
  3948.42 1.0579e-14   3964.18 1 
  3951.16 9.5499e-15   3966.93 1 
  3953.90 9.9129e-15   3969.68 1 
  3956.64 1.0135e-14   3972.43 1 
  3959.37 9.9776e-15   3975.18 1 
  3962.11 8.1577e-15   3977.93 1 
  3964.85 8.4788e-15   3980.68 1 
  3967.59 9.9427e-15   3983.43 1 
  3970.33 9.9375e-15   3986.18 1 
  3973.07 1.0423e-14   3988.93 1 
  3975.81 8.7873e-15   3991.68 1 
  3978.55 8.7828e-15   3994.43 1 
  3981.29 9.5050e-15   3997.18 1 
  3984.03 9.7057e-15   3999.93 1 
  3986.76 1.0217e-14   4002.68 1 
  3989.50 1.0327e-14   4005.43 1 
  3992.24 1.0252e-14   4008.18 1 
  3994.98 9.6596e-15   4010.93 1 
  3997.72 9.3413e-15   4013.68 1 
  4000.46 1.0779e-14   4016.43 1 
  4003.20 1.0070e-14   4019.18 1 
  4005.94 1.0416e-14   4021.93 1 
  4008.68 1.1718e-14   4024.68 1 
  4011.42 1.0823e-14   4027.43 1 
  4014.16 1.0173e-14   4030.18 1 
  4016.89 1.1738e-14   4032.93 1 
  4019.63 1.2166e-14   4035.68 1 
  4022.37 1.2022e-14   4038.43 1 
  4025.11 1.2343e-14   4041.18 1 
  4027.85 1.2266e-14   4043.93 1 
  4030.59 1.1542e-14   4046.68 1 
  4033.33 1.1666e-14   4049.43 1 
  4036.07 1.0644e-14   4052.18 1 
  4038.81 1.0077e-14   4054.93 1 
  4041.55 1.0797e-14   4057.68 1 
  4044.29 1.2151e-14   4060.43 1 
  4047.02 1.1812e-14   4063.18 1 
  4049.76 1.0993e-14   4065.93 1 
  4052.50 1.1083e-14   4068.68 1 
  4055.24 1.1147e-14   4071.43 1 
  4057.98 1.0764e-14   4074.18 1 
  4060.72 1.1092e-14   4076.93 1 
  4063.46 1.0318e-14   4079.68 1 
  4066.20 1.1321e-14   4082.43 1 
  4068.94 1.1489e-14   4085.18 1 
  4071.68 1.2198e-14   4087.93 1 
  4074.41 1.2036e-14   4090.68 1 
  4077.15 1.1398e-14   4093.43 1 
  4079.89 1.0703e-14   4096.18 1 
  4082.63 1.0639e-14   4098.93 1 
  4085.37 1.0108e-14   4101.68 1 
  4088.11 1.0603e-14   4104.43 1 
  4090.85 1.0219e-14   4107.18 1 
  4093.59 9.9526e-15   4109.93 1 
  4096.33 1.0312e-14   4112.68 1 
  4099.07 1.2341e-14   4115.43 1 
  4101.81 1.3835e-14   4118.18 1 
  4104.54 1.4145e-14   4120.93 1 
  4107.28 1.2964e-14   4123.68 1 
  4110.02 1.1947e-14   4126.43 1 
  4112.76 1.0393e-14   4129.18 1 
  4115.50 9.6058e-15   4131.93 1 
  4118.24 9.5961e-15   4134.68 1 
  4120.98 1.0273e-14   4137.43 1 
  4123.72 1.0540e-14   4140.18 1 
  4126.46 1.0488e-14   4142.93 1 
  4129.20 1.0483e-14   4145.68 1 
  4131.94 1.1451e-14   4148.43 1 
  4134.67 1.0999e-14   4151.18 1 
  4137.41 1.0775e-14   4153.93 1 
  4140.15 1.0192e-14   4156.68 1 
  4142.89 1.0510e-14   4159.43 1 
  4145.63 1.0400e-14   4162.18 1 
  4148.37 1.0426e-14   4164.93 1 
  4151.11 1.1347e-14   4167.68 1 
  4153.85 1.1106e-14   4170.43 1 
  4156.59 9.9467e-15   4173.18 1 
  4159.33 9.6142e-15   4175.93 1 
  4162.07 1.1179e-14   4178.68 1 
  4164.80 1.0944e-14   4181.43 1 
  4167.54 1.1092e-14   4184.18 1 
  4170.28 1.0441e-14   4186.93 1 
  4173.02 1.0191e-14   4189.68 1 
  4175.76 1.0751e-14   4192.43 1 
  4178.50 1.0306e-14   4195.18 1 
  4181.24 1.0724e-14   4197.93 1 
  4183.98 1.1255e-14   4200.68 1 
  4186.72 1.1717e-14   4203.43 1 
  4189.46 1.1583e-14   4206.18 1 
  4192.19 1.0647e-14   4208.93 1 
  4194.93 1.1135e-14   4211.68 1 
  4197.67 1.0153e-14   4214.43 1 
  4200.41 9.5522e-15   4217.18 1 
  4203.15 1.0417e-14   4219.93 1 
  4205.89 1.1642e-14   4222.68 1 
  4208.63 1.0440e-14   4225.43 1 
  4211.37 1.1212e-14   4228.18 1 
  4214.11 9.8150e-15   4230.93 1 
  4216.85 1.0580e-14   4233.68 1 
  4219.59 1.1297e-14   4236.43 1 
  4222.32 1.0234e-14   4239.18 1 
  4225.06 1.0608e-14   4241.93 1 
  4227.80 9.7719e-15   4244.68 1 
  4230.54 1.0251e-14   4247.43 1 
  4233.28 1.0186e-14   4250.18 1 
  4236.02 1.1466e-14   4252.93 1 
  4238.76 1.1170e-14   4255.68 1 
  4241.50 1.0352e-14   4258.43 1 
  4244.24 1.1029e-14   4261.18 1 
  4246.98 1.0960e-14   4263.93 1 
  4249.72 1.0351e-14   4266.68 1 
  4252.45 9.7836e-15   4269.43 1 
  4255.19 1.0966e-14   4272.18 1 
  4257.93 1.0625e-14   4274.93 1 
  4260.67 1.0396e-14   4277.68 1 
  4263.41 1.0073e-14   4280.43 1 
  4266.15 1.0133e-14   4283.18 1 
  4268.89 1.0959e-14   4285.93 1 
  4271.63 9.1621e-15   4288.68 1 
  4274.37 1.0019e-14   4291.43 1 
  4277.11 9.9639e-15   4294.18 1 
  4279.85 1.0508e-14   4296.93 1 
  4282.58 1.0487e-14   4299.68 1 
  4285.32 1.0032e-14   4302.43 1 
  4288.06 1.0094e-14   4305.18 1 
  4290.80 1.0468e-14   4307.93 1 
  4293.54 1.0667e-14   4310.68 1 
  4296.28 9.1176e-15   4313.43 1 
  4299.02 9.3445e-15   4316.18 1 
  4301.76 1.0058e-14   4318.93 1 
  4304.50 9.5466e-15   4321.68 1 
  4307.24 9.7301e-15   4324.43 1 
  4309.97 9.1591e-15   4327.18 1 
  4312.71 9.1976e-15   4329.93 1 
  4315.45 1.0006e-14   4332.68 1 
  4318.19 1.0284e-14   4335.43 1 
  4320.93 1.1144e-14   4338.18 1 
  4323.67 1.1326e-14   4340.93 1 
  4326.41 9.7945e-15   4343.68 1 
  4329.15 9.5158e-15   4346.43 1 
  4331.89 9.5155e-15   4349.18 1 
