# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.00 4.6845e-22    105.44 0 
  2016.53 4.4633e-15   2084.49 0 
  2025.84 4.5884e-15   2094.11 0 
  2035.19 4.4736e-15   2103.78 0 
  2044.59 4.6953e-15   2113.49 0 
  2054.02 4.4122e-15   2123.24 0 
  2063.50 4.4122e-15   2133.04 0 
  2073.03 4.8603e-15   2142.89 0 
  2077.81 4.7496e-15   2147.83 0 
  2087.40 4.8715e-15   2157.74 0 
  2097.03 4.5990e-15   2167.70 0 
  2106.71 4.5359e-15   2177.71 0 
  2116.44 4.5990e-15   2187.76 0 
  2126.21 4.6737e-15   2197.86 0 
  2136.02 4.2429e-15   2208.01 0 
  2145.88 4.4633e-15   2218.20 0 
  2155.79 4.6096e-15   2228.44 0 
  2165.74 4.4021e-15   2238.72 0 
  2175.73 4.3819e-15   2249.05 0 
  2185.78 4.3718e-15   2259.44 0 
  2195.86 4.5990e-15   2269.86 0 
  2206.00 4.4531e-15   2280.34 0 
  2216.18 4.1654e-15   2290.87 0 
  2226.41 4.0526e-15   2301.44 0 
  2236.69 4.4288e-15   2312.07 0 
  2247.01 4.2056e-15   2322.74 0 
  2257.38 3.9754e-15   2333.46 0 
  2262.59 4.0519e-15   2338.84 0 
  2273.03 4.1996e-15   2349.63 0 
  2283.52 4.3628e-15   2360.48 0 
  2294.06 4.0675e-15   2371.37 0 
  2304.65 4.1484e-15   2382.32 0 
  2315.29 3.9486e-15   2393.32 0 
  2325.98 3.0550e-15   2404.36 0 
  2336.71 3.5775e-15   2415.46 0 
  2347.50 3.3740e-15   2426.61 0 
  2352.91 3.8320e-15   2432.20 0 
  2363.77 3.3806e-15   2443.43 0 
  2374.68 3.5692e-15   2454.71 0 
  2385.64 3.1779e-15   2466.04 0 
  2396.66 3.4412e-15   2477.42 0 
  2407.72 3.3212e-15   2488.86 0 
  2413.27 3.4244e-15   2494.60 0 
  2424.41 3.7684e-15   2506.11 0 
  2435.60 3.6370e-15   2517.68 0 
  2446.84 3.8666e-15   2529.30 0 
  2452.48 3.8337e-15   2535.13 0 
  2463.80 3.7950e-15   2546.83 0 
  2475.17 3.6207e-15   2558.59 0 
  2486.60 3.6676e-15   2570.40 0 
  2492.33 3.3938e-15   2576.32 0 
  2503.83 3.9653e-15   2588.21 0 
  2515.39 3.3796e-15   2600.16 0 
  2527.00 3.2769e-15   2612.16 0 
  2532.83 3.3556e-15   2618.18 0 
  2544.52 3.3294e-15   2630.27 0 
  2556.26 3.6641e-15   2642.41 0 
  2562.16 3.5178e-15   2648.50 0 
  2573.98 3.7746e-15   2660.72 0 
  2585.86 3.7195e-15   2673.01 0 
  2597.80 3.6399e-15   2685.34 0 
  2603.79 3.4946e-15   2691.54 0 
  2615.81 3.4041e-15   2703.96 0 
  2627.88 3.6951e-15   2716.44 0 
  2633.94 3.8809e-15   2722.70 0 
  2646.10 4.3506e-15   2735.27 0 
  2652.20 4.5067e-15   2741.57 0 
  2664.44 3.9580e-15   2754.23 0 
  2676.74 4.1985e-15   2766.94 0 
  2682.91 4.2112e-15   2773.32 0 
  2695.29 3.9449e-15   2786.12 0 
  2707.73 4.1177e-15   2798.98 0 
  2713.97 3.8368e-15   2805.43 0 
  2726.50 3.8248e-15   2818.38 0 
  2732.79 4.0543e-15   2824.88 0 
  2745.40 3.3539e-15   2837.92 0 
  2758.07 3.5090e-15   2851.02 0 
  2764.43 3.6941e-15   2857.59 0 
  2777.19 3.9097e-15   2870.78 0 
  2783.59 3.5356e-15   2877.40 0 
  2796.44 2.6613e-15   2890.68 0 
  2802.89 2.8868e-15   2897.34 0 
  2815.82 3.8465e-15   2910.72 0 
  2822.31 4.2013e-15   2917.43 0 
  2835.34 4.0648e-15   2930.89 0 
  2841.88 3.9207e-15   2937.65 0 
  2855.00 3.6899e-15   2951.21 0 
  2868.17 4.2040e-15   2964.83 0 
  2874.79 4.2363e-15   2971.67 0 
  2888.05 4.2038e-15   2985.38 0 
  2894.71 4.1780e-15   2992.27 0 
  2908.07 4.6626e-15   3006.08 0 
  2928.23 4.4424e-15   3026.91 0 
  2948.53 4.3713e-15   3047.89 0 
  2968.97 4.4938e-15   3069.02 0 
  2989.55 4.5250e-15   3090.30 0 
  3010.27 4.5986e-15   3111.72 0 
  3031.14 4.5987e-15   3133.29 0 
  3052.15 4.6202e-15   3155.01 0 
  3073.30 4.6847e-15   3176.87 0 
  3087.49 4.7355e-15   3191.54 0 
  3108.89 4.7467e-15   3213.66 0 
  3130.44 4.6712e-15   3235.94 0 
  3152.14 4.7257e-15   3258.37 0 
  3166.69 4.7552e-15   3273.41 0 
  3188.64 4.4793e-15   3296.10 0 
  3210.74 4.6802e-15   3318.94 0 
  3233.00 4.4190e-15   3341.95 0 
  3247.92 4.7866e-15   3357.38 0 
  3270.44 5.0014e-15   3380.65 0 
  3293.10 4.9793e-15   3404.08 0 
  3308.30 4.9760e-15   3419.79 0 
  3323.58 5.0303e-15   3435.58 0 
  3331.24 5.0345e-15   3443.50 0 
  3338.92 4.7788e-15   3451.44 0 
  3346.61 5.0778e-15   3459.39 0 
  3354.33 4.8645e-15   3467.37 0 
  3362.06 4.7250e-15   3475.36 0 
  3369.81 4.9518e-15   3483.37 0 
  3377.58 4.7438e-15   3491.40 0 
  3385.36 4.8249e-15   3499.45 0 
  3393.17 5.1387e-15   3507.52 0 
  3400.99 5.4729e-15   3515.60 0 
  3408.83 4.9612e-15   3523.71 0 
  3416.69 4.9998e-15   3531.83 0 
  3424.57 5.3250e-15   3539.97 0 
  3432.46 5.5041e-15   3548.13 0 
  3440.37 5.2246e-15   3556.31 0 
  3448.30 4.8130e-15   3564.51 0 
  3456.25 4.9521e-15   3572.73 0 
  3464.22 4.6898e-15   3580.96 0 
  3472.21 5.1585e-15   3589.22 0 
  3480.21 4.7631e-15   3597.49 0 
  3488.23 5.0381e-15   3605.79 0 
  3496.27 4.9276e-15   3614.10 0 
  3504.33 5.1642e-15   3622.43 0 
  3512.41 5.0162e-15   3630.78 0 
  3520.51 5.2330e-15   3639.15 0 
  3528.63 4.7657e-15   3647.54 0 
  3536.76 5.1582e-15   3655.95 0 
  3544.91 5.3441e-15   3664.37 0 
  3553.08 5.4106e-15   3672.82 0 
  3560.40 5.4965e-15   3680.39 1 
  3563.06 6.2873e-15   3683.14 1 
  3565.72 6.1448e-15   3685.89 1 
  3568.39 4.8480e-15   3688.64 1 
  3571.05 4.8843e-15   3691.39 1 
  3573.71 5.8540e-15   3694.14 1 
  3576.37 5.7698e-15   3696.89 1 
  3579.03 4.3718e-15   3699.64 1 
  3581.69 3.8014e-15   3702.39 1 
  3584.35 4.5327e-15   3705.14 1 
  3587.01 4.5351e-15   3707.89 1 
  3589.67 5.3242e-15   3710.64 1 
  3592.33 4.9153e-15   3713.39 1 
  3594.99 5.4839e-15   3716.14 1 
  3597.65 5.0580e-15   3718.89 1 
  3600.31 5.0284e-15   3721.64 1 
  3602.97 5.1471e-15   3724.39 1 
  3605.63 4.9777e-15   3727.14 1 
  3608.29 4.1930e-15   3729.89 1 
  3610.95 4.9630e-15   3732.64 1 
  3613.61 4.7803e-15   3735.39 1 
  3616.27 5.5804e-15   3738.14 1 
  3618.93 4.2194e-15   3740.89 1 
  3621.59 4.2836e-15   3743.64 1 
  3624.25 4.5888e-15   3746.39 1 
  3626.91 5.1828e-15   3749.14 1 
  3629.57 5.0804e-15   3751.89 1 
  3632.23 5.4008e-15   3754.64 1 
  3634.89 4.9222e-15   3757.39 1 
  3637.55 5.2066e-15   3760.14 1 
  3640.21 5.4938e-15   3762.89 1 
  3642.88 5.3904e-15   3765.64 1 
  3645.54 4.5113e-15   3768.39 1 
  3648.20 5.5806e-15   3771.14 1 
  3650.86 5.6606e-15   3773.89 1 
  3653.52 5.2319e-15   3776.64 1 
  3656.18 5.2844e-15   3779.39 1 
  3658.84 5.2217e-15   3782.14 1 
  3661.50 5.5567e-15   3784.89 1 
  3664.16 5.5334e-15   3787.64 1 
  3666.82 4.5985e-15   3790.39 1 
  3669.48 5.4386e-15   3793.14 1 
  3672.14 5.7179e-15   3795.89 1 
  3674.80 5.8722e-15   3798.64 1 
  3677.46 5.7757e-15   3801.39 1 
  3680.12 5.5956e-15   3804.14 1 
  3682.78 5.5270e-15   3806.89 1 
  3685.44 5.2426e-15   3809.64 1 
  3688.10 6.0341e-15   3812.39 1 
  3690.76 5.0359e-15   3815.14 1 
  3693.42 5.3201e-15   3817.89 1 
  3696.08 5.2423e-15   3820.64 1 
  3698.74 5.1290e-15   3823.39 1 
  3701.40 4.7012e-15   3826.14 1 
  3704.06 4.7884e-15   3828.89 1 
  3706.72 5.2328e-15   3831.64 1 
  3709.38 4.9882e-15   3834.39 1 
  3712.04 5.5406e-15   3837.14 1 
  3714.70 6.1863e-15   3839.89 1 
  3717.36 9.1281e-15   3842.64 1 
  3720.03 1.2694e-14   3845.39 1 
  3722.69 1.5299e-14   3848.14 1 
  3725.35 1.4295e-14   3850.89 1 
  3728.01 1.0828e-14   3853.64 1 
  3730.67 7.5564e-15   3856.39 1 
  3733.33 5.8585e-15   3859.14 1 
  3735.99 5.6167e-15   3861.89 1 
  3738.65 5.4976e-15   3864.64 1 
  3741.31 5.6016e-15   3867.39 1 
  3743.97 5.2988e-15   3870.14 1 
  3746.63 5.7751e-15   3872.89 1 
  3749.29 6.0969e-15   3875.64 1 
  3751.95 6.2007e-15   3878.39 1 
  3754.61 5.8956e-15   3881.14 1 
  3757.27 5.9733e-15   3883.89 1 
  3759.93 6.3973e-15   3886.64 1 
  3762.59 5.4253e-15   3889.39 1 
  3765.25 5.8494e-15   3892.14 1 
  3767.91 6.0849e-15   3894.89 1 
  3770.57 5.8403e-15   3897.64 1 
  3773.23 6.7054e-15   3900.39 1 
  3775.89 7.2964e-15   3903.14 1 
  3778.55 7.2158e-15   3905.89 1 
  3781.21 7.3197e-15   3908.64 1 
  3783.87 6.9363e-15   3911.39 1 
  3786.53 6.6344e-15   3914.14 1 
  3789.19 5.4436e-15   3916.89 1 
  3791.85 4.9808e-15   3919.64 1 
  3794.51 5.4912e-15   3922.39 1 
  3797.18 5.9509e-15   3925.14 1 
  3799.84 5.8637e-15   3927.89 1 
  3802.50 6.9263e-15   3930.64 1 
  3805.16 7.7816e-15   3933.39 1 
  3807.82 7.0567e-15   3936.14 1 
  3810.48 7.2314e-15   3938.89 1 
  3813.14 7.1504e-15   3941.64 1 
  3815.80 7.0508e-15   3944.39 1 
  3818.46 7.3319e-15   3947.14 1 
  3821.12 6.9104e-15   3949.89 1 
  3823.78 5.6659e-15   3952.64 1 
  3826.44 5.5932e-15   3955.39 1 
  3829.10 5.2038e-15   3958.14 1 
  3831.76 4.8983e-15   3960.89 1 
  3834.42 5.2517e-15   3963.64 1 
  3837.08 6.4798e-15   3966.39 1 
  3839.74 6.6321e-15   3969.14 1 
  3842.40 6.6106e-15   3971.89 1 
  3845.06 7.9450e-15   3974.64 1 
  3847.72 7.5901e-15   3977.39 1 
  3850.38 7.5493e-15   3980.14 1 
  3853.04 7.3030e-15   3982.89 1 
  3855.70 7.9037e-15   3985.64 1 
  3858.36 7.6386e-15   3988.39 1 
  3861.02 7.8671e-15   3991.14 1 
  3863.68 7.4475e-15   3993.89 1 
  3866.34 8.2960e-15   3996.64 1 
  3869.00 7.5684e-15   3999.39 1 
  3871.66 6.8714e-15   4002.14 1 
  3874.33 6.7632e-15   4004.89 1 
  3876.99 6.4888e-15   4007.64 1 
  3879.65 6.1765e-15   4010.39 1 
  3882.31 5.6379e-15   4013.14 1 
  3884.97 5.2834e-15   4015.89 1 
  3887.63 5.4851e-15   4018.64 1 
  3890.29 6.8468e-15   4021.39 1 
  3892.95 7.0410e-15   4024.14 1 
  3895.61 7.6645e-15   4026.89 1 
  3898.27 8.2304e-15   4029.64 1 
  3900.93 8.2717e-15   4032.39 1 
  3903.59 8.2001e-15   4035.14 1 
  3906.25 7.6003e-15   4037.89 1 
  3908.91 8.0000e-15   4040.64 1 
  3911.57 8.3824e-15   4043.39 1 
  3914.23 7.6219e-15   4046.14 1 
  3916.89 7.7950e-15   4048.89 1 
  3919.55 7.6076e-15   4051.64 1 
  3922.21 7.8167e-15   4054.39 1 
  3924.87 6.6035e-15   4057.14 1 
  3927.53 5.7736e-15   4059.89 1 
  3930.19 6.4238e-15   4062.64 1 
  3932.85 6.3922e-15   4065.39 1 
  3935.51 6.2969e-15   4068.14 1 
  3938.17 6.7494e-15   4070.89 1 
  3940.83 8.0081e-15   4073.64 1 
  3943.49 8.4991e-15   4076.39 1 
  3946.15 8.4639e-15   4079.14 1 
  3948.81 8.2778e-15   4081.89 1 
  3951.48 8.0801e-15   4084.64 1 
  3954.14 7.8403e-15   4087.39 1 
  3956.80 6.6489e-15   4090.14 1 
  3959.46 5.7508e-15   4092.89 1 
  3962.12 5.5866e-15   4095.64 1 
  3964.78 5.3892e-15   4098.39 1 
  3967.44 5.1062e-15   4101.14 1 
  3970.10 5.4656e-15   4103.89 1 
  3972.76 6.2658e-15   4106.64 1 
  3975.42 7.2188e-15   4109.39 1 
  3978.08 7.3831e-15   4112.14 1 
  3980.74 7.5101e-15   4114.89 1 
  3983.40 8.0392e-15   4117.64 1 
  3986.06 8.5444e-15   4120.39 1 
  3988.72 8.2981e-15   4123.14 1 
  3991.38 8.0308e-15   4125.89 1 
  3994.04 8.3930e-15   4128.64 1 
  3996.70 8.5164e-15   4131.39 1 
  3999.36 8.4457e-15   4134.14 1 
  4002.02 8.4283e-15   4136.89 1 
  4004.68 8.0193e-15   4139.64 1 
  4007.34 8.2672e-15   4142.39 1 
  4010.00 9.0148e-15   4145.14 1 
  4012.66 8.7240e-15   4147.89 1 
  4015.32 8.6111e-15   4150.64 1 
  4017.98 8.5419e-15   4153.39 1 
  4020.64 8.7292e-15   4156.14 1 
  4023.30 8.6953e-15   4158.89 1 
  4025.97 8.0806e-15   4161.64 1 
  4028.63 8.1504e-15   4164.39 1 
  4031.29 8.0717e-15   4167.14 1 
  4033.95 8.5620e-15   4169.89 1 
  4036.61 8.5698e-15   4172.64 1 
  4039.27 8.5501e-15   4175.39 1 
  4041.93 8.4169e-15   4178.14 1 
  4044.59 8.9210e-15   4180.89 1 
  4047.25 8.8999e-15   4183.64 1 
  4049.91 8.4994e-15   4186.39 1 
  4052.57 8.1602e-15   4189.14 1 
  4055.23 8.1726e-15   4191.89 1 
  4057.89 8.2221e-15   4194.64 1 
  4060.55 8.7040e-15   4197.39 1 
  4063.21 8.5850e-15   4200.14 1 
  4065.87 8.0775e-15   4202.89 1 
  4068.53 7.9555e-15   4205.64 1 
  4071.19 8.5242e-15   4208.39 1 
  4073.85 8.2520e-15   4211.14 1 
  4076.51 8.2351e-15   4213.89 1 
  4079.17 7.7483e-15   4216.64 1 
  4081.83 7.6015e-15   4219.39 1 
  4084.49 7.3438e-15   4222.14 1 
  4087.15 7.2647e-15   4224.89 1 
  4089.81 6.9191e-15   4227.64 1 
  4092.47 7.0510e-15   4230.39 1 
  4095.13 6.7713e-15   4233.14 1 
  4097.79 6.6222e-15   4235.89 1 
  4100.45 6.3034e-15   4238.64 1 
  4103.12 6.4951e-15   4241.39 1 
  4105.78 7.4086e-15   4244.14 1 
  4108.44 7.2417e-15   4246.89 1 
  4111.10 7.1441e-15   4249.64 1 
  4113.76 7.7849e-15   4252.39 1 
  4116.42 7.8619e-15   4255.14 1 
  4119.08 8.1919e-15   4257.89 1 
  4121.74 8.0682e-15   4260.64 1 
  4124.40 7.6717e-15   4263.39 1 
  4127.06 7.6466e-15   4266.14 1 
  4129.72 8.1867e-15   4268.89 1 
  4132.38 8.0395e-15   4271.64 1 
  4135.04 8.3523e-15   4274.39 1 
  4137.70 8.6493e-15   4277.14 1 
  4140.36 8.5295e-15   4279.89 1 
  4143.02 8.4671e-15   4282.64 1 
  4145.68 8.6862e-15   4285.39 1 
  4148.34 8.4421e-15   4288.14 1 
  4151.00 7.9479e-15   4290.89 1 
  4153.66 8.3912e-15   4293.64 1 
  4156.32 8.8727e-15   4296.39 1 
  4158.98 8.4616e-15   4299.14 1 
  4161.64 8.4577e-15   4301.89 1 
  4164.30 8.4701e-15   4304.64 1 
  4166.96 8.5046e-15   4307.39 1 
  4169.62 8.5305e-15   4310.14 1 
  4172.28 7.9959e-15   4312.89 1 
  4174.94 8.6122e-15   4315.64 1 
  4177.60 8.1410e-15   4318.39 1 
  4180.27 8.1024e-15   4321.14 1 
  4182.93 8.5363e-15   4323.89 1 
  4185.59 8.2818e-15   4326.64 1 
  4188.25 7.9969e-15   4329.39 1 
  4190.91 7.9363e-15   4332.14 1 
  4193.57 7.9688e-15   4334.89 1 
  4196.23 8.1930e-15   4337.64 1 
  4198.89 8.2029e-15   4340.39 1 
  4201.55 8.3708e-15   4343.14 1 
  4204.21 8.4607e-15   4345.89 1 
  4206.87 8.6172e-15   4348.64 1 
  4209.53 8.7953e-15   4351.39 1 
  4212.19 8.1804e-15   4354.14 1 
  4214.85 8.3365e-15   4356.89 1 
  4217.51 8.0196e-15   4359.64 1 
  4220.17 7.7482e-15   4362.39 1 
  4222.83 7.7296e-15   4365.14 1 
  4225.49 8.1552e-15   4367.89 1 
  4228.15 8.4156e-15   4370.64 1 
  4230.81 8.1775e-15   4373.39 1 
  4233.47 7.9789e-15   4376.14 1 
  4236.13 7.9005e-15   4378.89 1 
