# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.05 2.1555e-18    102.33 0 
   450.64 1.6771e-15    451.86 0 
   460.08 1.6053e-15    461.32 0 
   469.71 1.5472e-15    470.98 0 
   479.55 1.5085e-15    480.84 0 
   489.59 1.4274e-15    490.91 0 
   499.84 1.4046e-15    501.19 0 
   505.63 1.3663e-15    506.99 0 
   511.48 1.5016e-15    512.86 0 
   519.80 1.4640e-15    521.19 0 
   529.46 1.4111e-15    530.88 0 
   540.55 1.3230e-15    542.00 0 
   550.60 1.3507e-15    552.08 0 
   559.54 1.3917e-15    561.05 0 
   569.94 1.4143e-15    571.48 0 
   580.54 1.3445e-15    582.10 0 
   589.97 1.3981e-15    591.56 0 
   599.56 1.3538e-15    601.17 0 
   609.30 1.3018e-15    610.94 0 
   620.63 1.4539e-15    622.30 0 
   630.71 1.4539e-15    632.41 0 
   639.49 1.4406e-15    641.21 0 
   649.88 1.4912e-15    651.63 0 
   657.40 1.5050e-15    659.17 0 
   665.02 1.5401e-15    666.81 0 
   674.27 1.5155e-15    676.08 0 
   685.22 1.4607e-15    687.07 0 
   694.76 1.6771e-15    696.63 0 
   704.42 1.5796e-15    706.32 0 
   715.87 1.7601e-15    717.79 0 
   725.83 1.7764e-15    727.78 0 
   734.23 1.7929e-15    736.21 0 
   744.44 1.9255e-15    746.45 0 
   754.80 1.9840e-15    756.83 0 
   765.30 2.0024e-15    767.36 0 
   774.16 2.1505e-15    776.25 0 
   784.93 2.2364e-15    787.05 0 
   795.85 2.2885e-15    797.99 0 
   805.07 2.3418e-15    807.24 0 
   814.39 2.3798e-15    816.58 0 
   825.72 2.5442e-15    827.94 0 
   835.28 2.1210e-15    837.53 0 
   844.95 2.5915e-15    847.23 0 
   854.74 2.6275e-15    857.04 0 
   864.63 2.7704e-15    866.96 0 
   874.65 2.9211e-15    877.00 0 
   884.77 3.1228e-15    887.16 0 
   895.02 3.2475e-15    897.43 0 
   905.38 3.2103e-15    907.82 0 
   915.87 4.8590e-15    918.33 0 
   924.34 3.2927e-14    926.83 0 
   935.04 7.3206e-14    937.56 0 
   945.87 1.4143e-13    948.42 0 
   954.62 2.0116e-13    957.19 0 
   965.68 2.2571e-13    968.28 0 
   974.61 3.4558e-14    977.24 0 
   985.90 1.8774e-13    988.55 0 
   995.02 1.9840e-13    997.70 0 
  1004.23 2.9010e-13   1006.93 0 
  1015.86 2.7577e-13   1018.59 0 
  1025.26 1.1364e-13   1028.02 0 
  1034.74 1.8602e-13   1037.53 0 
  1044.32 3.6270e-13   1047.13 0 
  1053.98 3.5282e-13   1056.82 0 
  1066.18 2.7450e-13   1069.05 0 
  1076.05 3.2625e-13   1078.95 0 
  1086.01 2.5325e-13   1088.93 0 
  1096.06 3.3771e-13   1099.01 0 
  1106.20 3.2103e-13   1109.18 0 
  1113.87 3.0517e-13   1116.86 0 
  1124.17 2.7199e-13   1127.20 0 
  1134.57 3.4558e-13   1137.63 0 
  1145.07 3.1013e-13   1148.15 0 
  1155.67 3.2851e-13   1158.78 0 
  1163.68 3.3771e-13   1166.81 0 
  1174.44 2.3044e-13   1177.61 0 
  1185.31 3.2251e-13   1188.50 0 
  1196.28 2.1654e-13   1199.50 0 
  1204.57 1.5190e-13   1207.81 0 
  1215.72 9.9208e-14   1218.99 0 
  1224.14 2.0871e-13   1227.44 0 
  1235.47 3.2029e-13   1238.80 0 
  1244.03 3.5119e-13   1247.38 0 
  1255.55 3.3231e-13   1258.93 0 
  1264.25 2.8155e-13   1267.65 0 
  1275.95 3.6521e-13   1279.38 0 
  1284.79 3.8155e-13   1288.25 0 
  1293.70 2.9617e-13   1297.18 0 
  1305.67 2.9077e-13   1309.18 0 
  1314.72 3.6521e-13   1318.26 0 
  1323.83 3.4638e-13   1327.39 0 
  1336.08 3.0307e-13   1339.68 0 
  1345.34 3.6103e-13   1348.96 0 
  1354.67 3.4718e-13   1358.31 0 
  1364.06 3.0729e-13   1367.73 0 
  1373.51 3.2177e-13   1377.21 0 
  1386.22 3.2400e-13   1389.95 0 
  1395.83 2.8025e-13   1399.59 0 
  1405.50 2.9010e-13   1409.29 0 
  1415.25 2.9414e-13   1419.06 0 
  1425.06 3.0099e-13   1428.89 0 
  1434.94 2.9686e-13   1438.80 0 
  1441.56 3.1300e-13   1445.44 0 
  1448.21 3.1736e-13   1452.11 0 
  1454.90 3.0658e-13   1458.81 0 
  1464.98 2.8090e-13   1468.93 0 
  1475.14 2.7832e-13   1479.11 0 
  1485.36 2.8219e-13   1489.36 0 
  1495.66 2.8612e-13   1499.69 0 
  1506.03 2.6887e-13   1510.08 0 
  1512.98 2.3798e-13   1517.05 0 
  1516.46 2.5442e-13   1520.55 0 
  1523.46 2.4578e-13   1527.57 0 
  1534.03 2.1210e-13   1538.15 0 
  1544.66 2.3310e-13   1548.82 0 
  1555.37 2.1855e-13   1559.55 0 
  1566.15 2.2159e-13   1570.36 0 
  1573.38 2.3580e-13   1577.61 0 
  1584.28 2.4635e-13   1588.55 0 
  1595.26 2.5035e-13   1599.56 0 
  1606.32 2.4409e-13   1610.65 0 
  1613.74 2.4409e-13   1618.08 0 
  1624.92 2.2938e-13   1629.30 0 
  1636.18 2.4353e-13   1640.59 0 
  1643.74 2.4635e-13   1648.16 0 
  1655.13 2.2623e-13   1659.59 0 
  1666.60 2.4635e-13   1671.09 0 
  1670.45 2.1905e-13   1674.94 0 
  1678.16 2.4692e-13   1682.67 0 
  1685.90 2.5677e-13   1690.44 0 
  1693.68 2.3963e-13   1698.24 0 
  1705.42 2.2885e-13   1710.02 0 
  1713.30 2.1654e-13   1717.91 0 
  1725.17 2.1456e-13   1729.82 0 
  1733.14 2.2832e-13   1737.80 0 
  1745.15 2.2159e-13   1749.85 0 
  1753.20 2.3635e-13   1757.92 0 
  1765.36 2.1505e-13   1770.11 0 
  1773.51 2.2006e-13   1778.28 0 
  1785.80 2.2312e-13   1790.61 0 
  1794.04 2.3798e-13   1798.87 0 
  1806.48 2.3472e-13   1811.34 0 
  1814.82 2.1605e-13   1819.70 0 
  1823.19 2.1956e-13   1828.10 0 
  1835.83 2.1016e-13   1840.77 0 
  1844.30 1.9167e-13   1849.27 0 
  1857.09 1.9255e-13   1862.09 0 
  1865.66 1.9840e-13   1870.68 0 
  1874.27 2.1357e-13   1879.32 0 
  1882.92 1.9613e-13   1887.99 0 
  1895.97 1.8817e-13   1901.08 0 
  1904.73 1.9840e-13   1909.85 0 
  1913.52 1.9079e-13   1918.67 0 
  1926.78 1.8602e-13   1931.97 0 
  1935.68 1.8904e-13   1940.89 0 
  1944.61 1.9932e-13   1949.84 0 
  1953.59 1.8644e-13   1958.84 0 
  1967.13 2.0349e-13   1972.42 0 
  1976.21 2.0775e-13   1981.53 0 
  1985.33 1.9658e-13   1990.67 0 
  1994.49 1.9035e-13   1999.86 0 
  2003.70 1.9478e-13   2009.09 0 
  2012.95 1.8774e-13   2018.37 0 
  2026.90 1.9478e-13   2032.36 0 
  2036.26 1.8559e-13   2041.74 0 
  2045.66 1.9255e-13   2051.16 0 
  2055.10 1.8262e-13   2060.63 0 
  2064.58 1.8304e-13   2070.14 0 
  2074.11 1.9613e-13   2079.70 0 
  2078.89 1.8947e-13   2084.49 0 
  2083.69 1.9658e-13   2089.30 0 
  2093.30 1.8516e-13   2098.94 0 
  2102.97 1.8516e-13   2108.63 0 
  2112.67 1.8687e-13   2118.36 0 
  2127.32 1.8817e-13   2133.04 0 
  2137.14 1.7440e-13   2142.89 0 
  2147.00 1.7970e-13   2152.78 0 
  2156.91 1.8559e-13   2162.72 0 
  2166.87 1.7846e-13   2172.70 0 
  2176.87 1.7683e-13   2182.73 0 
  2186.92 1.7480e-13   2192.81 0 
  2197.01 1.8220e-13   2202.93 0 
  2207.15 1.7642e-13   2213.09 0 
  2217.34 1.6655e-13   2223.31 0 
  2222.45 1.6164e-13   2228.44 0 
  2232.71 1.7360e-13   2238.72 0 
  2243.02 1.6540e-13   2249.05 0 
  2253.37 1.5723e-13   2259.44 0 
  2263.77 1.5979e-13   2269.86 0 
  2274.22 1.6427e-13   2280.34 0 
  2284.72 1.6887e-13   2290.87 0 
  2295.26 1.5833e-13   2301.44 0 
  2305.86 1.5986e-13   2312.07 0 
  2316.50 1.5202e-13   2322.74 0 
  2327.19 1.2080e-13   2333.46 0 
  2332.56 1.3937e-13   2338.84 0 
  2343.32 1.3315e-13   2349.63 0 
  2354.14 1.4605e-13   2360.48 0 
  2365.01 1.3203e-13   2371.37 0 
  2375.92 1.3704e-13   2382.32 0 
  2386.89 1.2503e-13   2393.32 0 
  2392.39 1.3338e-13   2398.83 0 
  2403.44 1.2802e-13   2409.91 0 
  2414.53 1.3135e-13   2421.03 0 
  2425.67 1.4113e-13   2432.20 0 
  2436.87 1.3577e-13   2443.43 0 
  2442.49 1.4351e-13   2449.06 0 
  2453.76 1.4160e-13   2460.37 0 
  2465.09 1.3971e-13   2471.72 0 
  2476.47 1.3379e-13   2483.13 0 
  2482.17 1.3505e-13   2488.86 0 
  2493.63 1.2667e-13   2500.35 0 
  2505.14 1.4350e-13   2511.89 0 
  2510.92 1.2444e-13   2517.68 0 
  2516.71 1.2620e-13   2523.48 0 
  2522.51 1.2194e-13   2529.30 0 
  2534.15 1.2454e-13   2540.97 0 
  2545.85 1.2289e-13   2552.70 0 
  2557.60 1.3295e-13   2564.48 0 
  2563.50 1.2817e-13   2570.40 0 
  2575.33 1.3551e-13   2582.26 0 
  2587.21 1.3340e-13   2594.18 0 
  2593.18 1.3069e-13   2600.16 0 
  2605.15 1.2573e-13   2612.16 0 
  2617.17 1.2292e-13   2624.22 0 
  2623.21 1.2993e-13   2630.27 0 
  2635.31 1.3611e-13   2642.41 0 
  2647.48 1.4931e-13   2654.61 0 
  2653.58 1.5423e-13   2660.72 0 
  2665.83 1.3720e-13   2673.01 0 
  2671.98 1.4403e-13   2679.17 0 
  2684.31 1.4443e-13   2691.54 0 
  2696.70 1.3578e-13   2703.96 0 
  2702.92 1.4059e-13   2710.19 0 
  2715.39 1.3156e-13   2722.70 0 
  2727.93 1.3072e-13   2735.27 0 
  2734.21 1.3722e-13   2741.57 0 
  2746.83 1.1658e-13   2754.23 0 
  2753.17 1.2043e-13   2760.58 0 
  2765.87 1.2616e-13   2773.32 0 
  2772.25 1.3214e-13   2779.71 0 
  2785.05 1.2140e-13   2792.54 0 
  2797.90 9.6698e-14   2805.43 0 
  2804.35 1.0340e-13   2811.90 0 
  2817.30 1.2874e-13   2824.88 0 
  2823.79 1.3830e-13   2831.39 0 
  2836.82 1.3336e-13   2844.46 0 
  2843.36 1.2916e-13   2851.02 0 
  2856.49 1.2115e-13   2864.18 0 
  2863.07 1.3691e-13   2870.78 0 
  2876.29 1.3792e-13   2884.03 0 
  2882.92 1.3637e-13   2890.68 0 
  2896.23 1.3612e-13   2904.02 0 
  2909.59 1.4933e-13   2917.43 0 
  2929.76 1.4205e-13   2937.65 0 
  2950.07 1.3892e-13   2958.01 0 
  2970.52 1.4193e-13   2978.52 0 
  2991.11 1.4171e-13   2999.16 0 
  3011.84 1.4345e-13   3019.95 0 
  3032.72 1.4290e-13   3040.89 0 
  3046.72 1.4330e-13   3054.92 0 
  3067.84 1.4407e-13   3076.10 0 
  3089.10 1.4484e-13   3097.42 0 
  3110.52 1.4495e-13   3118.89 0 
  3132.08 1.4209e-13   3140.51 0 
  3146.53 1.4249e-13   3155.01 0 
  3168.35 1.4325e-13   3176.87 0 
  3190.31 1.3472e-13   3198.90 0 
  3212.42 1.3989e-13   3221.07 0 
  3227.25 1.3152e-13   3235.94 0 
  3249.62 1.4169e-13   3258.37 0 
  3272.14 1.4781e-13   3280.95 0 
  3287.25 1.4585e-13   3296.10 0 
  3310.03 1.4530e-13   3318.94 0 
  3325.31 1.4605e-13   3334.26 0 
  3332.98 1.4984e-13   3341.95 0 
  3340.66 1.3891e-13   3349.66 0 
  3348.36 1.5341e-13   3357.38 0 
  3356.08 1.4722e-13   3365.12 0 
  3363.82 1.3124e-13   3372.87 0 
  3371.57 1.3250e-13   3380.65 0 
  3379.34 1.4734e-13   3388.44 0 
  3387.13 1.4670e-13   3396.25 0 
  3394.94 1.4143e-13   3404.08 0 
  3402.77 1.5476e-13   3411.93 0 
  3410.61 1.3861e-13   3419.79 0 
  3418.48 1.4025e-13   3427.68 0 
  3426.36 1.4389e-13   3435.58 0 
  3434.25 1.5246e-13   3443.50 0 
  3442.17 1.3940e-13   3451.44 0 
  3450.11 1.4368e-13   3459.39 0 
  3458.06 1.4207e-13   3467.37 0 
  3466.03 1.3952e-13   3475.36 0 
  3474.02 1.4613e-13   3483.37 0 
  3482.03 1.4024e-13   3491.40 0 
  3490.06 1.4588e-13   3499.45 0 
  3498.10 1.3431e-13   3507.52 0 
  3506.17 1.4529e-13   3515.60 0 
  3514.25 1.3720e-13   3523.71 0 
  3522.35 1.4571e-13   3531.83 0 
  3530.47 1.3633e-13   3539.97 0 
  3538.61 1.4612e-13   3548.13 0 
  3546.77 1.4923e-13   3556.31 0 
  3554.94 1.4961e-13   3564.51 0 
  3563.14 1.4558e-13   3572.73 0 
  3571.35 1.3465e-13   3580.96 0 
  3579.58 1.3376e-13   3589.22 0 
  3587.83 1.2344e-13   3597.49 0 
  3596.11 1.3633e-13   3605.79 0 
  3604.40 1.4345e-13   3614.10 0 
  3612.70 1.3208e-13   3622.43 0 
  3621.03 1.3963e-13   3630.78 0 
  3628.14 1.4859e-13   3637.91 1 
  3630.89 1.5538e-13   3640.66 1 
  3633.63 1.4067e-13   3643.41 1 
  3636.37 1.2638e-13   3646.16 1 
  3639.11 1.2335e-13   3648.91 1 
  3641.86 1.3375e-13   3651.66 1 
  3644.60 1.3128e-13   3654.41 1 
  3647.34 1.3459e-13   3657.16 1 
  3650.08 1.4305e-13   3659.91 1 
  3652.83 1.2909e-13   3662.66 1 
  3655.57 1.4942e-13   3665.41 1 
  3658.31 1.6287e-13   3668.16 1 
  3661.05 1.4474e-13   3670.91 1 
  3663.80 1.3864e-13   3673.66 1 
  3666.54 1.4087e-13   3676.41 1 
  3669.28 1.5309e-13   3679.16 1 
  3672.02 1.4908e-13   3681.91 1 
  3674.77 1.4949e-13   3684.66 1 
  3677.51 1.4212e-13   3687.41 1 
  3680.25 1.5128e-13   3690.16 1 
  3683.00 1.4395e-13   3692.91 1 
  3685.74 1.3738e-13   3695.66 1 
  3688.48 1.4226e-13   3698.41 1 
  3691.22 1.4952e-13   3701.16 1 
  3693.97 1.3653e-13   3703.91 1 
  3696.71 1.3863e-13   3706.66 1 
  3699.45 1.5456e-13   3709.41 1 
  3702.19 1.5098e-13   3712.16 1 
  3704.94 1.3841e-13   3714.91 1 
  3707.68 1.3138e-13   3717.66 1 
  3710.42 1.4701e-13   3720.41 1 
  3713.16 1.5981e-13   3723.16 1 
  3715.91 1.5626e-13   3725.91 1 
  3718.65 1.6290e-13   3728.66 1 
  3721.39 1.7355e-13   3731.41 1 
  3724.13 2.0261e-13   3734.16 1 
  3726.88 2.7372e-13   3736.91 1 
  3729.62 4.0868e-13   3739.66 1 
  3732.36 5.2174e-13   3742.41 1 
  3735.11 5.2928e-13   3745.16 1 
  3737.85 4.2686e-13   3747.91 1 
  3740.59 2.6283e-13   3750.66 1 
  3743.33 1.9426e-13   3753.41 1 
  3746.08 1.7665e-13   3756.16 1 
  3748.82 1.5377e-13   3758.91 1 
  3751.56 1.4961e-13   3761.66 1 
  3754.30 1.4313e-13   3764.41 1 
  3757.05 1.5013e-13   3767.16 1 
  3759.79 1.5498e-13   3769.91 1 
  3762.53 1.6091e-13   3772.66 1 
  3765.27 1.7539e-13   3775.41 1 
  3768.02 1.7513e-13   3778.16 1 
  3770.76 1.7638e-13   3780.91 1 
  3773.50 1.6029e-13   3783.66 1 
  3776.24 1.6093e-13   3786.41 1 
  3778.99 1.7090e-13   3789.16 1 
  3781.73 1.8042e-13   3791.91 1 
  3784.47 1.8537e-13   3794.66 1 
  3787.21 1.9067e-13   3797.41 1 
  3789.96 1.9706e-13   3800.16 1 
  3792.70 2.0961e-13   3802.91 1 
  3795.44 1.8746e-13   3805.66 1 
  3798.19 1.7875e-13   3808.41 1 
  3800.93 1.6585e-13   3811.16 1 
  3803.67 1.4799e-13   3813.91 1 
  3806.41 1.5348e-13   3816.66 1 
  3809.16 1.7389e-13   3819.41 1 
  3811.90 2.0055e-13   3822.16 1 
  3814.64 1.9152e-13   3824.91 1 
  3817.38 2.1298e-13   3827.66 1 
  3820.13 2.2405e-13   3830.41 1 
  3822.87 1.9846e-13   3833.16 1 
  3825.61 1.8320e-13   3835.91 1 
  3828.35 1.8550e-13   3838.66 1 
  3831.10 1.7389e-13   3841.41 1 
  3833.84 1.6947e-13   3844.16 1 
  3836.58 1.5113e-13   3846.91 1 
  3839.32 1.3219e-13   3849.66 1 
  3842.07 1.4464e-13   3852.41 1 
  3844.81 1.5493e-13   3855.16 1 
  3847.55 1.6626e-13   3857.91 1 
  3850.29 1.7284e-13   3860.66 1 
  3853.04 1.8752e-13   3863.41 1 
  3855.78 2.0525e-13   3866.16 1 
  3858.52 2.0940e-13   3868.91 1 
  3861.27 2.0191e-13   3871.66 1 
  3864.01 2.1289e-13   3874.41 1 
  3866.75 2.1660e-13   3877.16 1 
  3869.49 2.3437e-13   3879.91 1 
  3872.24 2.1921e-13   3882.66 1 
  3874.98 2.2093e-13   3885.41 1 
  3877.72 2.1751e-13   3888.16 1 
  3880.46 2.1353e-13   3890.91 1 
  3883.21 2.0474e-13   3893.66 1 
  3885.95 1.8685e-13   3896.41 1 
  3888.69 1.7672e-13   3899.16 1 
  3891.43 1.8400e-13   3901.91 1 
  3894.18 1.8207e-13   3904.66 1 
  3896.92 1.7814e-13   3907.41 1 
  3899.66 1.7987e-13   3910.16 1 
  3902.40 1.8318e-13   3912.91 1 
  3905.15 1.8892e-13   3915.66 1 
  3907.89 1.9840e-13   3918.41 1 
  3910.63 2.0582e-13   3921.16 1 
  3913.38 2.0249e-13   3923.91 1 
  3916.12 2.0346e-13   3926.66 1 
  3918.86 2.1758e-13   3929.41 1 
  3921.60 2.1522e-13   3932.16 1 
  3924.35 2.1379e-13   3934.91 1 
  3927.09 2.0724e-13   3937.66 1 
  3929.83 2.0568e-13   3940.41 1 
  3932.57 1.9645e-13   3943.16 1 
  3935.32 1.7245e-13   3945.91 1 
  3938.06 1.7445e-13   3948.66 1 
  3940.80 1.6623e-13   3951.41 1 
  3943.54 1.7628e-13   3954.16 1 
  3946.29 1.9466e-13   3956.91 1 
  3949.03 1.9850e-13   3959.66 1 
  3951.77 2.1279e-13   3962.41 1 
  3954.51 2.0435e-13   3965.16 1 
  3957.26 1.9784e-13   3967.91 1 
  3960.00 1.9365e-13   3970.66 1 
  3962.74 1.8774e-13   3973.41 1 
  3965.48 1.8018e-13   3976.16 1 
  3968.23 1.6952e-13   3978.91 1 
  3970.97 1.4576e-13   3981.66 1 
  3973.71 1.3700e-13   3984.41 1 
  3976.46 1.4987e-13   3987.16 1 
  3979.20 1.5384e-13   3989.91 1 
  3981.94 1.7078e-13   3992.66 1 
  3984.68 1.9271e-13   3995.41 1 
  3987.43 1.9847e-13   3998.16 1 
  3990.17 2.0678e-13   4000.91 1 
  3992.91 2.2389e-13   4003.66 1 
  3995.65 2.2523e-13   4006.41 1 
  3998.40 2.2391e-13   4009.16 1 
  4001.14 2.2382e-13   4011.91 1 
  4003.88 2.3391e-13   4014.66 1 
  4006.62 2.3802e-13   4017.41 1 
  4009.37 2.3515e-13   4020.16 1 
  4012.11 2.2547e-13   4022.91 1 
  4014.85 2.2817e-13   4025.66 1 
  4017.59 2.2701e-13   4028.41 1 
  4020.34 2.2876e-13   4031.16 1 
  4023.08 2.3533e-13   4033.91 1 
  4025.82 2.3448e-13   4036.66 1 
  4028.57 2.3382e-13   4039.41 1 
  4031.31 2.2736e-13   4042.16 1 
  4034.05 2.2402e-13   4044.91 1 
  4036.79 2.3306e-13   4047.66 1 
  4039.54 2.3160e-13   4050.41 1 
  4042.28 2.3226e-13   4053.16 1 
  4045.02 2.3875e-13   4055.91 1 
  4047.76 2.3362e-13   4058.66 1 
  4050.51 2.2613e-13   4061.41 1 
  4053.25 2.2811e-13   4064.16 1 
  4055.99 2.3717e-13   4066.91 1 
  4058.73 2.4544e-13   4069.66 1 
  4061.48 2.4139e-13   4072.41 1 
  4064.22 2.2785e-13   4075.16 1 
  4066.96 2.2255e-13   4077.91 1 
  4069.70 2.2034e-13   4080.66 1 
  4072.45 2.3165e-13   4083.41 1 
  4075.19 2.3618e-13   4086.16 1 
  4077.93 2.2864e-13   4088.91 1 
  4080.67 2.2340e-13   4091.66 1 
  4083.42 2.2503e-13   4094.41 1 
  4086.16 2.2402e-13   4097.16 1 
  4088.90 2.1999e-13   4099.91 1 
  4091.65 2.1754e-13   4102.66 1 
  4094.39 2.0898e-13   4105.41 1 
  4097.13 2.0127e-13   4108.16 1 
  4099.87 2.0594e-13   4110.91 1 
  4102.62 2.0411e-13   4113.66 1 
  4105.36 2.0033e-13   4116.41 1 
  4108.10 1.9904e-13   4119.16 1 
  4110.84 1.9257e-13   4121.91 1 
  4113.59 2.0006e-13   4124.66 1 
  4116.33 1.9919e-13   4127.41 1 
  4119.07 2.0781e-13   4130.16 1 
  4121.81 2.1111e-13   4132.91 1 
  4124.56 2.1118e-13   4135.66 1 
  4127.30 2.1826e-13   4138.41 1 
  4130.04 2.1610e-13   4141.16 1 
  4132.78 2.1544e-13   4143.91 1 
  4135.53 2.1468e-13   4146.66 1 
  4138.27 2.2511e-13   4149.41 1 
  4141.01 2.3117e-13   4152.16 1 
  4143.76 2.2644e-13   4154.91 1 
  4146.50 2.1986e-13   4157.66 1 
  4149.24 2.1855e-13   4160.41 1 
  4151.98 2.2875e-13   4163.16 1 
  4154.73 2.3571e-13   4165.91 1 
  4157.47 2.1765e-13   4168.66 1 
  4160.21 2.1568e-13   4171.41 1 
  4162.95 2.1815e-13   4174.16 1 
  4165.70 2.3223e-13   4176.91 1 
  4168.44 2.3188e-13   4179.66 1 
  4171.18 2.2905e-13   4182.41 1 
  4173.92 2.1728e-13   4185.16 1 
  4176.67 2.1376e-13   4187.91 1 
  4179.41 2.1671e-13   4190.66 1 
  4182.15 2.1925e-13   4193.41 1 
  4184.89 2.0748e-13   4196.16 1 
  4187.64 2.2559e-13   4198.91 1 
  4190.38 2.2051e-13   4201.66 1 
  4193.12 2.2035e-13   4204.41 1 
  4195.86 2.2088e-13   4207.16 1 
  4198.61 2.1411e-13   4209.91 1 
  4201.35 2.2409e-13   4212.66 1 
  4204.09 2.1321e-13   4215.41 1 
  4206.84 2.1755e-13   4218.16 1 
  4209.58 2.2173e-13   4220.91 1 
  4212.32 2.2750e-13   4223.66 1 
  4215.06 2.2456e-13   4226.41 1 
  4217.81 2.1916e-13   4229.16 1 
  4220.55 2.2901e-13   4231.91 1 
  4223.29 2.2327e-13   4234.66 1 
  4226.03 2.1886e-13   4237.41 1 
  4228.78 2.2154e-13   4240.16 1 
  4231.52 2.0771e-13   4242.91 1 
  4234.26 2.1721e-13   4245.66 1 
  4237.00 2.1604e-13   4248.41 1 
  4239.75 2.2336e-13   4251.16 1 
  4242.49 2.1083e-13   4253.91 1 
  4245.23 2.1721e-13   4256.66 1 
  4247.97 2.1015e-13   4259.41 1 
  4250.72 2.2051e-13   4262.16 1 
  4253.46 2.2251e-13   4264.91 1 
  4256.20 2.2139e-13   4267.66 1 
  4258.95 2.2216e-13   4270.41 1 
  4261.69 2.2148e-13   4273.16 1 
  4264.43 2.1639e-13   4275.91 1 
  4267.17 2.1508e-13   4278.66 1 
  4269.92 2.2820e-13   4281.41 1 
  4272.66 2.1936e-13   4284.16 1 
  4275.40 2.1320e-13   4286.91 1 
  4278.14 2.1654e-13   4289.66 1 
  4280.89 2.1282e-13   4292.41 1 
  4283.63 2.1019e-13   4295.16 1 
  4286.37 2.1391e-13   4297.91 1 
  4289.11 2.1803e-13   4300.66 1 
  4291.86 2.0640e-13   4303.41 1 
  4294.60 2.0373e-13   4306.16 1 
  4297.34 2.0375e-13   4308.91 1 
  4300.08 1.9932e-13   4311.66 1 
  4302.83 2.0211e-13   4314.41 1 
