# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.05 2.9810e-26    104.23 0 
  1512.89 4.3488e-16   1545.25 0 
  1516.38 4.6705e-16   1548.82 0 
  1523.38 4.5537e-16   1555.97 0 
  1533.94 4.0028e-16   1566.75 0 
  1544.57 4.4501e-16   1577.61 0 
  1555.28 4.2205e-16   1588.55 0 
  1566.06 4.3188e-16   1599.56 0 
  1573.29 4.6491e-16   1606.94 0 
  1584.19 4.9132e-16   1618.08 0 
  1595.17 5.0625e-16   1629.30 0 
  1606.23 4.9701e-16   1640.59 0 
  1613.64 5.0161e-16   1648.16 0 
  1624.83 4.7683e-16   1659.59 0 
  1636.09 5.1094e-16   1671.09 0 
  1643.64 5.2404e-16   1678.80 0 
  1655.04 4.8347e-16   1690.44 0 
  1666.51 5.3501e-16   1702.16 0 
  1670.35 4.7574e-16   1706.08 0 
  1678.06 5.6411e-16   1713.96 0 
  1685.81 5.9070e-16   1721.87 0 
  1693.59 5.5254e-16   1729.82 0 
  1705.33 5.3748e-16   1741.81 0 
  1713.20 5.3133e-16   1749.85 0 
  1725.08 5.3748e-16   1761.98 0 
  1733.04 5.8528e-16   1770.11 0 
  1745.05 5.7196e-16   1782.38 0 
  1753.11 6.2859e-16   1790.61 0 
  1765.26 5.6152e-16   1803.02 0 
  1773.40 5.9892e-16   1811.34 0 
  1785.70 6.1146e-16   1823.90 0 
  1793.94 6.8607e-16   1832.31 0 
  1806.38 6.6737e-16   1845.02 0 
  1814.71 6.3733e-16   1853.53 0 
  1823.09 6.4471e-16   1862.09 0 
  1835.73 6.1854e-16   1874.99 0 
  1844.20 5.6152e-16   1883.65 0 
  1856.98 5.9479e-16   1896.71 0 
  1865.55 6.4323e-16   1905.46 0 
  1874.17 6.7510e-16   1914.26 0 
  1887.16 6.4323e-16   1927.53 0 
  1895.87 6.4918e-16   1936.42 0 
  1904.62 6.7045e-16   1945.36 0 
  1913.41 6.6737e-16   1954.34 0 
  1926.67 6.4027e-16   1967.89 0 
  1935.57 5.9206e-16   1976.97 0 
  1944.50 7.2338e-16   1986.10 0 
  1953.48 7.0205e-16   1995.26 0 
  1967.02 7.8771e-16   2009.09 0 
  1976.10 7.8771e-16   2018.37 0 
  1985.22 7.7869e-16   2027.68 0 
  1994.38 7.6801e-16   2037.04 0 
  2003.59 7.6272e-16   2046.45 0 
  2012.83 7.5053e-16   2055.89 0 
  2026.79 7.4880e-16   2070.14 0 
  2036.14 7.8049e-16   2079.70 0 
  2045.54 8.3438e-16   2089.30 0 
  2054.98 7.9500e-16   2098.94 0 
  2064.47 7.8590e-16   2108.63 0 
  2074.00 8.8382e-16   2118.36 0 
  2078.78 9.6464e-16   2123.24 0 
  2083.57 1.0148e-15   2128.14 0 
  2093.19 9.5580e-16   2137.96 0 
  2102.85 9.2335e-16   2147.83 0 
  2117.42 9.6242e-16   2162.72 0 
  2127.20 9.5580e-16   2172.70 0 
  2137.02 8.6371e-16   2182.73 0 
  2146.88 9.6687e-16   2192.81 0 
  2156.79 9.9854e-16   2202.93 0 
  2166.75 9.3404e-16   2213.09 0 
  2176.75 9.4486e-16   2223.31 0 
  2186.79 9.9854e-16   2233.57 0 
  2196.89 1.0553e-15   2243.88 0 
  2207.03 1.0171e-15   2254.24 0 
  2217.22 9.0859e-16   2264.64 0 
  2227.45 9.1278e-16   2275.10 0 
  2232.59 1.0675e-15   2280.34 0 
  2242.89 1.0124e-15   2290.87 0 
  2253.24 9.0223e-16   2301.44 0 
  2263.64 9.1614e-16   2312.07 0 
  2274.09 9.8085e-16   2322.74 0 
  2284.59 1.0796e-15   2333.46 0 
  2295.13 9.8148e-16   2344.23 0 
  2305.73 1.0508e-15   2355.05 0 
  2316.37 9.8209e-16   2365.92 0 
  2327.06 7.4608e-16   2376.84 0 
  2332.43 8.1583e-16   2382.32 0 
  2343.19 7.0669e-16   2393.32 0 
  2354.01 9.3725e-16   2404.36 0 
  2364.87 7.2859e-16   2415.46 0 
  2375.79 8.3005e-16   2426.61 0 
  2386.76 6.5422e-16   2437.81 0 
  2392.26 7.4394e-16   2443.43 0 
  2403.30 7.2636e-16   2454.71 0 
  2414.39 7.8482e-16   2466.04 0 
  2425.54 9.9400e-16   2477.42 0 
  2436.73 9.7274e-16   2488.86 0 
  2442.35 1.0760e-15   2494.60 0 
  2453.62 1.0900e-15   2506.11 0 
  2464.95 1.0544e-15   2517.68 0 
  2476.33 9.8089e-16   2529.30 0 
  2487.76 9.2092e-16   2540.97 0 
  2493.49 8.9541e-16   2546.83 0 
  2505.00 1.1524e-15   2558.59 0 
  2510.78 8.0615e-16   2564.48 0 
  2516.56 7.5373e-16   2570.40 0 
  2522.37 7.6035e-16   2576.32 0 
  2534.01 8.5233e-16   2588.21 0 
  2545.70 8.7740e-16   2600.16 0 
  2557.46 1.0859e-15   2612.16 0 
  2563.35 9.7405e-16   2618.18 0 
  2575.18 1.1020e-15   2630.27 0 
  2587.07 1.0611e-15   2642.41 0 
  2593.03 1.0128e-15   2648.50 0 
  2605.00 9.4431e-16   2660.72 0 
  2617.03 8.9473e-16   2673.01 0 
  2623.06 1.0678e-15   2679.17 0 
  2635.17 1.2854e-15   2691.54 0 
  2647.33 1.5872e-15   2703.96 0 
  2653.43 1.7964e-15   2710.19 0 
  2665.68 1.4060e-15   2722.70 0 
  2677.98 1.5579e-15   2735.27 0 
  2684.16 1.6230e-15   2741.57 0 
  2696.55 1.4154e-15   2754.23 0 
  2702.76 1.5728e-15   2760.58 0 
  2715.24 1.3496e-15   2773.32 0 
  2727.77 1.3176e-15   2786.12 0 
  2734.06 1.4607e-15   2792.54 0 
  2746.68 1.0188e-15   2805.43 0 
  2753.01 1.1638e-15   2811.90 0 
  2765.72 1.3226e-15   2824.88 0 
  2772.09 1.4428e-15   2831.39 0 
  2784.89 1.1239e-15   2844.46 0 
  2797.74 6.8910e-16   2857.59 0 
  2804.19 7.7992e-16   2864.18 0 
  2817.14 1.3918e-15   2877.40 0 
  2823.63 1.7352e-15   2884.03 0 
  2836.66 1.6900e-15   2897.34 0 
  2843.20 1.5727e-15   2904.02 0 
  2856.33 1.2977e-15   2917.43 0 
  2862.91 1.8028e-15   2924.15 0 
  2876.13 1.9252e-15   2937.65 0 
  2882.76 1.8545e-15   2944.42 0 
  2896.06 1.9220e-15   2958.01 0 
  2909.43 2.3349e-15   2971.67 0 
  2929.60 2.1605e-15   2992.27 0 
  2949.91 2.1029e-15   3013.01 0 
  2970.35 2.2339e-15   3033.89 0 
  2990.94 2.2663e-15   3054.92 0 
  3011.67 2.3527e-15   3076.10 0 
  3032.55 2.3868e-15   3097.42 0 
  3046.55 2.4508e-15   3111.72 0 
  3067.67 2.5499e-15   3133.29 0 
  3088.93 2.6107e-15   3155.01 0 
  3110.34 2.7037e-15   3176.87 0 
  3131.90 2.6374e-15   3198.90 0 
  3153.61 2.6753e-15   3221.07 0 
  3168.17 2.7787e-15   3235.94 0 
  3190.13 2.5353e-15   3258.37 0 
  3212.24 2.7429e-15   3280.95 0 
  3227.07 2.4755e-15   3296.10 0 
  3249.44 2.9365e-15   3318.94 0 
  3271.96 3.2210e-15   3341.95 0 
  3287.06 3.1947e-15   3357.38 0 
  3309.85 3.1885e-15   3380.65 0 
  3325.12 3.1406e-15   3396.25 0 
  3332.79 3.2339e-15   3404.08 0 
  3340.47 3.0161e-15   3411.93 0 
  3348.17 3.5331e-15   3419.79 0 
  3355.89 3.3796e-15   3427.68 0 
  3363.63 2.6827e-15   3435.58 0 
  3371.38 2.8463e-15   3443.50 0 
  3379.15 3.4119e-15   3451.44 0 
  3386.94 3.3167e-15   3459.39 0 
  3394.75 3.2464e-15   3467.37 0 
  3402.58 3.7421e-15   3475.36 0 
  3410.42 3.1537e-15   3483.37 0 
  3418.28 3.1370e-15   3491.40 0 
  3426.16 3.3054e-15   3499.45 0 
  3434.06 3.6807e-15   3507.52 0 
  3441.98 3.1451e-15   3515.60 0 
  3449.91 3.2013e-15   3523.71 0 
  3457.87 3.3422e-15   3531.83 0 
  3465.84 3.1169e-15   3539.97 0 
  3473.82 3.5680e-15   3548.13 0 
  3481.83 3.2220e-15   3556.31 0 
  3489.86 3.4980e-15   3564.51 0 
  3497.90 3.1953e-15   3572.73 0 
  3505.97 3.6158e-15   3580.96 0 
  3514.05 3.2802e-15   3589.22 0 
  3522.15 3.6190e-15   3597.49 0 
  3530.27 3.2158e-15   3605.79 0 
  3538.41 3.6642e-15   3614.10 0 
  3546.57 3.7815e-15   3622.43 0 
  3554.74 3.7875e-15   3630.78 0 
  3562.94 3.6061e-15   3639.15 0 
  3571.15 3.1676e-15   3647.54 0 
  3579.38 3.2841e-15   3655.95 0 
  3587.63 2.8385e-15   3664.37 0 
  3593.31 4.0764e-15   3670.17 1 
  3596.00 3.4718e-15   3672.92 1 
  3598.69 2.9336e-15   3675.67 1 
  3601.38 3.0383e-15   3678.42 1 
  3604.08 3.6414e-15   3681.17 1 
  3606.77 3.5758e-15   3683.92 1 
  3609.46 3.6492e-15   3686.67 1 
  3612.15 3.7783e-15   3689.42 1 
  3614.84 3.7800e-15   3692.17 1 
  3617.54 3.4600e-15   3694.92 1 
  3620.23 4.0652e-15   3697.67 1 
  3622.92 4.2908e-15   3700.42 1 
  3625.61 4.5038e-15   3703.17 1 
  3628.31 3.9464e-15   3705.92 1 
  3631.00 2.9837e-15   3708.67 1 
  3633.69 3.0755e-15   3711.42 1 
  3636.38 3.6237e-15   3714.17 1 
  3639.08 3.9475e-15   3716.92 1 
  3641.77 3.9808e-15   3719.67 1 
  3644.46 3.8406e-15   3722.42 1 
  3647.15 3.8723e-15   3725.17 1 
  3649.85 4.2793e-15   3727.92 1 
  3652.54 4.3687e-15   3730.67 1 
  3655.23 2.8936e-15   3733.42 1 
  3657.92 2.5156e-15   3736.17 1 
  3660.62 4.2357e-15   3738.92 1 
  3663.31 4.1857e-15   3741.67 1 
  3666.00 5.0168e-15   3744.42 1 
  3668.69 4.0374e-15   3747.17 1 
  3671.39 3.9615e-15   3749.92 1 
  3674.08 4.5496e-15   3752.67 1 
  3676.77 3.7262e-15   3755.42 1 
  3679.46 3.9048e-15   3758.17 1 
  3682.15 4.6834e-15   3760.92 1 
  3684.85 3.8324e-15   3763.67 1 
  3687.54 3.9800e-15   3766.42 1 
  3690.23 3.8019e-15   3769.17 1 
  3692.92 3.5044e-15   3771.92 1 
  3695.62 4.6182e-15   3774.67 1 
  3698.31 4.8769e-15   3777.42 1 
  3701.00 3.4606e-15   3780.17 1 
  3703.69 3.1216e-15   3782.92 1 
  3706.39 3.2531e-15   3785.67 1 
  3709.08 4.3220e-15   3788.42 1 
  3711.77 4.3886e-15   3791.17 1 
  3714.46 4.4106e-15   3793.92 1 
  3717.16 4.9812e-15   3796.67 1 
  3719.85 5.3876e-15   3799.42 1 
  3722.54 6.1151e-15   3802.17 1 
  3725.23 7.6045e-15   3804.92 1 
  3727.93 7.0706e-15   3807.67 1 
  3730.62 6.2423e-15   3810.42 1 
  3733.31 4.6021e-15   3813.17 1 
  3736.00 4.0864e-15   3815.92 1 
  3738.70 4.4123e-15   3818.67 1 
  3741.39 3.6890e-15   3821.42 1 
  3744.08 3.6971e-15   3824.17 1 
  3746.77 3.9707e-15   3826.92 1 
  3749.47 3.6219e-15   3829.67 1 
  3752.16 4.0619e-15   3832.42 1 
  3754.85 4.7756e-15   3835.17 1 
  3757.54 4.9514e-15   3837.92 1 
  3760.23 5.0645e-15   3840.67 1 
  3762.93 4.6242e-15   3843.42 1 
  3765.62 3.9357e-15   3846.17 1 
  3768.31 3.7702e-15   3848.92 1 
  3771.00 4.0154e-15   3851.67 1 
  3773.70 4.7632e-15   3854.42 1 
  3776.39 5.1227e-15   3857.17 1 
  3779.08 5.1919e-15   3859.92 1 
  3781.77 5.0607e-15   3862.67 1 
  3784.47 6.4279e-15   3865.42 1 
  3787.16 6.4802e-15   3868.17 1 
  3789.85 5.4117e-15   3870.92 1 
  3792.54 5.1975e-15   3873.67 1 
  3795.24 4.7399e-15   3876.42 1 
  3797.93 4.5576e-15   3879.17 1 
  3800.62 4.8388e-15   3881.92 1 
  3803.31 5.3691e-15   3884.67 1 
  3806.01 5.7758e-15   3887.42 1 
  3808.70 5.0032e-15   3890.17 1 
  3811.39 4.9131e-15   3892.92 1 
  3814.08 5.5482e-15   3895.67 1 
  3816.78 4.7505e-15   3898.42 1 
  3819.47 4.6912e-15   3901.17 1 
  3822.16 4.8152e-15   3903.92 1 
  3824.85 4.2444e-15   3906.67 1 
  3827.54 5.1819e-15   3909.42 1 
  3830.24 3.1081e-15   3912.17 1 
  3832.93 3.8602e-15   3914.92 1 
  3835.62 3.3000e-15   3917.67 1 
  3838.31 3.4108e-15   3920.42 1 
  3841.01 4.3149e-15   3923.17 1 
  3843.70 5.7701e-15   3925.92 1 
  3846.39 5.5880e-15   3928.67 1 
  3849.08 5.2470e-15   3931.42 1 
  3851.78 5.6622e-15   3934.17 1 
  3854.47 4.5161e-15   3936.92 1 
  3857.16 5.4302e-15   3939.67 1 
  3859.85 5.5143e-15   3942.42 1 
  3862.55 5.7119e-15   3945.17 1 
  3865.24 5.3647e-15   3947.92 1 
  3867.93 6.0893e-15   3950.67 1 
  3870.62 5.2678e-15   3953.42 1 
  3873.32 5.6024e-15   3956.17 1 
  3876.01 5.6299e-15   3958.92 1 
  3878.70 5.0280e-15   3961.67 1 
  3881.39 4.8767e-15   3964.42 1 
  3884.09 4.9063e-15   3967.17 1 
  3886.78 4.6486e-15   3969.92 1 
  3889.47 4.9811e-15   3972.67 1 
  3892.16 4.8059e-15   3975.42 1 
  3894.86 5.4288e-15   3978.17 1 
  3897.55 6.2115e-15   3980.92 1 
  3900.24 5.7738e-15   3983.67 1 
  3902.93 5.9210e-15   3986.42 1 
  3905.62 6.6939e-15   3989.17 1 
  3908.32 6.5191e-15   3991.92 1 
  3911.01 6.2891e-15   3994.67 1 
  3913.70 6.3424e-15   3997.42 1 
  3916.39 6.9437e-15   4000.17 1 
  3919.09 6.5991e-15   4002.92 1 
  3921.78 6.6892e-15   4005.67 1 
  3924.47 5.6414e-15   4008.42 1 
  3927.16 4.2690e-15   4011.17 1 
  3929.86 3.4291e-15   4013.92 1 
  3932.55 3.2243e-15   4016.67 1 
  3935.24 4.1761e-15   4019.42 1 
  3937.93 4.4022e-15   4022.17 1 
  3940.63 4.9360e-15   4024.92 1 
  3943.32 5.5616e-15   4027.67 1 
  3946.01 5.4636e-15   4030.42 1 
  3948.70 6.0535e-15   4033.17 1 
  3951.40 5.7571e-15   4035.92 1 
  3954.09 5.9457e-15   4038.67 1 
  3956.78 5.0252e-15   4041.42 1 
  3959.47 5.2774e-15   4044.17 1 
  3962.17 5.2029e-15   4046.92 1 
  3964.86 4.2287e-15   4049.67 1 
  3967.55 3.8501e-15   4052.42 1 
  3970.24 3.4191e-15   4055.17 1 
  3972.93 3.5885e-15   4057.92 1 
  3975.63 5.0962e-15   4060.67 1 
  3978.32 5.4605e-15   4063.42 1 
  3981.01 6.1601e-15   4066.17 1 
  3983.70 6.9901e-15   4068.92 1 
  3986.40 6.8458e-15   4071.67 1 
  3989.09 6.6682e-15   4074.42 1 
  3991.78 6.9717e-15   4077.17 1 
  3994.47 7.1309e-15   4079.92 1 
  3997.17 7.7268e-15   4082.67 1 
  3999.86 8.1494e-15   4085.42 1 
  4002.55 7.4449e-15   4088.17 1 
  4005.24 7.5047e-15   4090.92 1 
  4007.94 7.2117e-15   4093.67 1 
  4010.63 7.9972e-15   4096.42 1 
  4013.32 7.6692e-15   4099.17 1 
  4016.01 7.2664e-15   4101.92 1 
  4018.71 8.0277e-15   4104.67 1 
  4021.40 8.3168e-15   4107.42 1 
  4024.09 7.5918e-15   4110.17 1 
  4026.78 7.9303e-15   4112.92 1 
  4029.48 8.2729e-15   4115.67 1 
  4032.17 7.8200e-15   4118.42 1 
  4034.86 7.8075e-15   4121.17 1 
  4037.55 7.8784e-15   4123.92 1 
  4040.25 8.6628e-15   4126.67 1 
  4042.94 7.5183e-15   4129.42 1 
  4045.63 7.9938e-15   4132.17 1 
  4048.32 7.2804e-15   4134.92 1 
  4051.01 7.8448e-15   4137.67 1 
  4053.71 7.4516e-15   4140.42 1 
  4056.40 8.0442e-15   4143.17 1 
  4059.09 7.6720e-15   4145.92 1 
  4061.78 7.4564e-15   4148.67 1 
  4064.48 7.6824e-15   4151.42 1 
  4067.17 7.4944e-15   4154.17 1 
  4069.86 7.2824e-15   4156.92 1 
  4072.55 7.8307e-15   4159.67 1 
  4075.25 7.2600e-15   4162.42 1 
  4077.94 7.2422e-15   4165.17 1 
  4080.63 7.0068e-15   4167.92 1 
  4083.32 6.9093e-15   4170.67 1 
  4086.02 6.5935e-15   4173.42 1 
  4088.71 7.1987e-15   4176.17 1 
  4091.40 7.3705e-15   4178.92 1 
  4094.09 6.3918e-15   4181.67 1 
  4096.79 5.9480e-15   4184.42 1 
  4099.48 5.7235e-15   4187.17 1 
  4102.17 6.1554e-15   4189.92 1 
  4104.86 6.0823e-15   4192.67 1 
  4107.56 6.3746e-15   4195.42 1 
  4110.25 6.5025e-15   4198.17 1 
  4112.94 7.2303e-15   4200.92 1 
  4115.63 7.2919e-15   4203.67 1 
  4118.32 7.7532e-15   4206.42 1 
  4121.02 7.1201e-15   4209.17 1 
  4123.71 6.8045e-15   4211.92 1 
  4126.40 7.2936e-15   4214.67 1 
  4129.09 7.3979e-15   4217.42 1 
  4131.79 7.8126e-15   4220.17 1 
  4134.48 8.0533e-15   4222.92 1 
  4137.17 7.8748e-15   4225.67 1 
  4139.86 7.9822e-15   4228.42 1 
  4142.56 7.5777e-15   4231.17 1 
  4145.25 8.0634e-15   4233.92 1 
  4147.94 8.0362e-15   4236.67 1 
  4150.63 7.7471e-15   4239.42 1 
  4153.33 7.4447e-15   4242.17 1 
  4156.02 7.4018e-15   4244.92 1 
  4158.71 7.3495e-15   4247.67 1 
  4161.40 8.0317e-15   4250.42 1 
  4164.10 8.2352e-15   4253.17 1 
  4166.79 7.4788e-15   4255.92 1 
  4169.48 7.3231e-15   4258.67 1 
  4172.17 7.2720e-15   4261.42 1 
  4174.87 7.4392e-15   4264.17 1 
  4177.56 7.6228e-15   4266.92 1 
  4180.25 7.3408e-15   4269.67 1 
  4182.94 7.4123e-15   4272.42 1 
  4185.64 7.4931e-15   4275.17 1 
  4188.33 7.8238e-15   4277.92 1 
  4191.02 7.9347e-15   4280.67 1 
  4193.71 7.6095e-15   4283.42 1 
  4196.40 7.6375e-15   4286.17 1 
  4199.10 7.9396e-15   4288.92 1 
  4201.79 7.7965e-15   4291.67 1 
  4204.48 8.0224e-15   4294.42 1 
  4207.17 8.1470e-15   4297.17 1 
  4209.87 8.1043e-15   4299.92 1 
  4212.56 7.9855e-15   4302.67 1 
  4215.25 7.9432e-15   4305.42 1 
  4217.94 8.4914e-15   4308.17 1 
  4220.64 8.1324e-15   4310.92 1 
  4223.33 7.5572e-15   4313.67 1 
  4226.02 8.0093e-15   4316.42 1 
  4228.71 8.3561e-15   4319.17 1 
  4231.41 8.5859e-15   4321.92 1 
  4234.10 8.5214e-15   4324.67 1 
  4236.79 8.3018e-15   4327.42 1 
  4239.48 7.8127e-15   4330.17 1 
  4242.18 8.2381e-15   4332.92 1 
  4244.87 8.7997e-15   4335.67 1 
  4247.56 9.0210e-15   4338.42 1 
  4250.25 8.1624e-15   4341.17 1 
  4252.95 8.1762e-15   4343.92 1 
  4255.64 7.9771e-15   4346.67 1 
  4258.33 8.4531e-15   4349.42 1 
  4261.02 8.2847e-15   4352.17 1 
  4263.71 7.5916e-15   4354.92 1 
